iteration, time, drag coeff, lift coeff, side force coeff, net force [x], net force [y], net force [z], net static pressure force [x], net static pressure force [y], net static pressure force [z] 
3557, 0.17785, 0.21949, -0.0503335, -0.013736, 170.763, -10.6866, -39.1595, 147.957, -10.7061, -40.5236 
3558, 0.1779, 0.219451, -0.0504185, -0.0137816, 170.733, -10.7221, -39.2255, 147.927, -10.7348, -40.5943 
3559, 0.17795, 0.219414, -0.0505096, -0.013819, 170.704, -10.7512, -39.2964, 147.897, -10.7599, -40.6633 
3560, 0.178, 0.219375, -0.0505987, -0.013851, 170.674, -10.7761, -39.3658, 147.867, -10.7823, -40.7316 
3561, 0.17805, 0.219338, -0.0506871, -0.0138796, 170.645, -10.7983, -39.4345, 147.838, -10.8015, -40.8025 
3562, 0.1781, 0.219301, -0.0507787, -0.0139048, 170.616, -10.8179, -39.5058, 147.81, -10.8187, -40.8724 
3563, 0.17815, 0.219265, -0.0508686, -0.0139277, 170.588, -10.8358, -39.5758, 147.783, -10.8323, -40.9432 
3564, 0.1782, 0.219231, -0.0509598, -0.0139463, 170.562, -10.8502, -39.6467, 147.755, -10.8424, -41.0138 
3565, 0.17825, 0.219198, -0.0510508, -0.0139604, 170.536, -10.8612, -39.7175, 147.728, -10.8495, -41.0863 
3566, 0.1783, 0.219165, -0.0511442, -0.0139707, 170.51, -10.8692, -39.7902, 147.7, -10.8521, -41.1587 
3567, 0.17835, 0.219129, -0.0512376, -0.0139755, 170.482, -10.873, -39.8628, 147.674, -10.8502, -41.2305 
3568, 0.1784, 0.21909, -0.0513301, -0.0139738, 170.452, -10.8716, -39.9348, 147.647, -10.8441, -41.2998 
3569, 0.17845, 0.219051, -0.0514193, -0.0139657, 170.421, -10.8653, -40.0042, 147.619, -10.8337, -41.372 
3570, 0.1785, 0.21901, -0.0515122, -0.0139517, 170.39, -10.8544, -40.0765, 147.594, -10.8205, -41.4457 
3571, 0.17855, 0.218977, -0.0516073, -0.0139346, 170.364, -10.8411, -40.1505, 147.569, -10.8051, -41.5173 
3572, 0.1786, 0.218944, -0.0516994, -0.0139153, 170.338, -10.8261, -40.2222, 147.545, -10.7865, -41.5922 
3573, 0.17865, 0.218915, -0.051796, -0.0138922, 170.315, -10.8082, -40.2973, 147.522, -10.7653, -41.6647 
3574, 0.1787, 0.218886, -0.0518894, -0.0138662, 170.293, -10.7879, -40.3699, 147.497, -10.7409, -41.7396 
3575, 0.17875, 0.218856, -0.051986, -0.0138363, 170.27, -10.7646, -40.4451, 147.475, -10.7128, -41.814 
3576, 0.1788, 0.218825, -0.0520816, -0.0138019, 170.246, -10.7379, -40.5195, 147.452, -10.6805, -41.8883 
3577, 0.17885, 0.218796, -0.0521776, -0.0137616, 170.223, -10.7065, -40.5942, 147.428, -10.644, -41.9616 
3578, 0.1789, 0.218765, -0.0522723, -0.0137148, 170.199, -10.6701, -40.6678, 147.406, -10.6027, -42.0362 
3579, 0.17895, 0.218736, -0.0523688, -0.0136611, 170.177, -10.6284, -40.7429, 147.384, -10.5587, -42.1103 
3580, 0.179, 0.218709, -0.0524642, -0.013604, 170.155, -10.5839, -40.8172, 147.363, -10.5115, -42.1865 
3581, 0.17905, 0.218685, -0.0525623, -0.0135431, 170.137, -10.5365, -40.8935, 147.343, -10.4618, -42.2624 
3582, 0.1791, 0.218661, -0.0526602, -0.0134793, 170.118, -10.4869, -40.9696, 147.325, -10.41, -42.3369 
3583, 0.17915, 0.218637, -0.0527562, -0.0134135, 170.099, -10.4357, -41.0443, 147.305, -10.3558, -42.4131 
3584, 0.1792, 0.218612, -0.0528545, -0.0133451, 170.08, -10.3825, -41.1208, 147.286, -10.2988, -42.4902 
3585, 0.17925, 0.218589, -0.0529541, -0.0132736, 170.062, -10.3268, -41.1983, 147.267, -10.2386, -42.5647 
3586, 0.1793, 0.218563, -0.0530501, -0.0131975, 170.042, -10.2676, -41.273, 147.248, -10.1738, -42.6421 
3587, 0.17935, 0.218537, -0.0531502, -0.0131148, 170.022, -10.2033, -41.3508, 147.229, -10.1059, -42.7176 
3588, 0.1794, 0.218511, -0.0532476, -0.0130274, 170.001, -10.1353, -41.4266, 147.212, -10.0346, -42.7924 
3589, 0.17945, 0.218483, -0.0533434, -0.0129355, 169.98, -10.0638, -41.5011, 147.194, -9.96118, -42.8668 
3590, 0.1795, 0.218458, -0.0534389, -0.0128409, 169.96, -9.99024, -41.5754, 147.179, -9.88532, -42.9435 
3591, 0.17955, 0.218438, -0.0535377, -0.0127435, 169.945, -9.91442, -41.6523, 147.163, -9.80761, -43.0205 
3592, 0.1796, 0.218418, -0.0536369, -0.0126438, 169.929, -9.83686, -41.7295, 147.147, -9.72772, -43.0968 
3593, 0.17965, 0.218402, -0.0537354, -0.0125418, 169.917, -9.75749, -41.8061, 147.132, -9.64626, -43.1752 
3594, 0.1797, 0.218386, -0.0538366, -0.0124383, 169.904, -9.67698, -41.8849, 147.116, -9.56229, -43.2527 
3595, 0.17975, 0.21837, -0.0539369, -0.0123317, 169.892, -9.59409, -41.9629, 147.101, -9.47513, -43.3298 
3596, 0.1798, 0.218351, -0.0540368, -0.0122204, 169.877, -9.50744, -42.0406, 147.085, -9.38492, -43.4075 
3597, 0.17985, 0.218328, -0.0541373, -0.0121044, 169.859, -9.41722, -42.1188, 147.071, -9.29196, -43.4852 
3598, 0.1799, 0.218309, -0.0542374, -0.0119845, 169.844, -9.32391, -42.1967, 147.057, -9.19721, -43.5632 
3599, 0.17995, 0.218294, -0.0543378, -0.0118624, 169.833, -9.22892, -42.2748, 147.044, -9.1015, -43.6404 
3600, 0.18, 0.218277, -0.0544371, -0.0117394, 169.82, -9.13322, -42.3521, 147.032, -9.00331, -43.7156 
3601, 0.18005, 0.218259, -0.0545339, -0.0116134, 169.806, -9.03525, -42.4274, 147.016, -8.90543, -43.7974 
3602, 0.1801, 0.218238, -0.0546395, -0.0114882, 169.789, -8.93779, -42.5095, 147.005, -8.80449, -43.8734 
3603, 0.18015, 0.218222, -0.0547373, -0.0113594, 169.776, -8.83761, -42.5856, 146.992, -8.7016, -43.9511 
3604, 0.1802, 0.218207, -0.0548375, -0.011228, 169.765, -8.7354, -42.6636, 146.98, -8.59727, -44.027 
3605, 0.18025, 0.21819, -0.0549357, -0.0110944, 169.752, -8.63145, -42.7399, 146.965, -8.49095, -44.1088 
3606, 0.1803, 0.218168, -0.0550414, -0.0109579, 169.735, -8.52521, -42.8222, 146.953, -8.3819, -44.1847 
3607, 0.18035, 0.218151, -0.0551392, -0.0108174, 169.721, -8.41597, -42.8983, 146.941, -8.27184, -44.2633 
3608, 0.1804, 0.218136, -0.0552404, -0.0106757, 169.71, -8.30568, -42.977, 146.93, -8.16064, -44.3422 
3609, 0.18045, 0.218125, -0.0553419, -0.0105327, 169.701, -8.19445, -43.056, 146.918, -8.04876, -44.4197 
3610, 0.1805, 0.21811, -0.0554417, -0.0103892, 169.689, -8.08276, -43.1336, 146.907, -7.93595, -44.4986 
3611, 0.18055, 0.218096, -0.0555434, -0.0102448, 169.679, -7.97045, -43.2128, 146.895, -7.82233, -44.5777 
3612, 0.1806, 0.218084, -0.0556457, -0.0100996, 169.669, -7.85751, -43.2923, 146.883, -7.70707, -44.6555 
3613, 0.18065, 0.218067, -0.0557462, -0.0099524, 169.656, -7.74297, -43.3706, 146.871, -7.59024, -44.7342 
3614, 0.1807, 0.21805, -0.055848, -0.00980268, 169.643, -7.62648, -43.4497, 146.859, -7.47167, -44.8126 
3615, 0.18075, 0.218034, -0.0559492, -0.00965021, 169.63, -7.50786, -43.5285, 146.848, -7.35156, -44.8911 
3616, 0.1808, 0.218019, -0.0560503, -0.0094952, 169.619, -7.38726, -43.6071, 146.837, -7.23066, -44.9695 
3617, 0.18085, 0.218007, -0.0561512, -0.00933916, 169.609, -7.26587, -43.6857, 146.827, -7.10968, -45.0476 
3618, 0.1809, 0.217995, -0.0562516, -0.00918335, 169.6, -7.14465, -43.7637, 146.816, -6.98822, -45.1269 
3619, 0.18095, 0.21798, -0.0563537, -0.00902747, 169.588, -7.02337, -43.8432, 146.805, -6.86717, -45.2032 
3620, 0.181, 0.217963, -0.0564518, -0.00887242, 169.575, -6.90274, -43.9195, 146.794, -6.74571, -45.2816 
3621, 0.18105, 0.21795, -0.0565531, -0.00871723, 169.565, -6.782, -43.9983, 146.783, -6.62352, -45.359 
3622, 0.1811, 0.217935, -0.056653, -0.0085611, 169.554, -6.66054, -44.076, 146.772, -6.50073, -45.436 
3623, 0.18115, 0.217922, -0.0567526, -0.00840383, 169.543, -6.53818, -44.1535, 146.761, -6.37563, -45.5144 
3624, 0.1812, 0.217907, -0.056854, -0.00824313, 169.532, -6.41315, -44.2324, 146.75, -6.25105, -45.5911 
3625, 0.18125, 0.217892, -0.0569531, -0.00808261, 169.52, -6.28827, -44.3095, 146.74, -6.12509, -45.6674 
3626, 0.1813, 0.21788, -0.0570515, -0.00791987, 169.51, -6.16166, -44.386, 146.731, -5.99838, -45.7466 
3627, 0.18135, 0.21787, -0.0571533, -0.00775625, 169.503, -6.03436, -44.4652, 146.722, -5.87301, -45.8222 
3628, 0.1814, 0.217861, -0.0572505, -0.00759484, 169.496, -5.90878, -44.5409, 146.712, -5.7476, -45.9002 
3629, 0.18145, 0.217851, -0.057351, -0.00743391, 169.488, -5.78358, -44.6191, 146.703, -5.62264, -45.9748 
3630, 0.1815, 0.21784, -0.0574474, -0.00727397, 169.48, -5.65914, -44.6941, 146.692, -5.49902, -46.0533 
3631, 0.18155, 0.217823, -0.0575486, -0.00711606, 169.467, -5.5363, -44.7728, 146.682, -5.37314, -46.1282 
3632, 0.1816, 0.217809, -0.0576453, -0.006955, 169.456, -5.41099, -44.848, 146.672, -5.24758, -46.2025 
3633, 0.18165, 0.217794, -0.0577411, -0.00679403, 169.443, -5.28576, -44.9226, 146.662, -5.12067, -46.2781 
3634, 0.1817, 0.217784, -0.057839, -0.0066307, 169.436, -5.15868, -44.9987, 146.653, -4.99388, -46.3538 
3635, 0.18175, 0.217774, -0.0579367, -0.00646717, 169.428, -5.03146, -45.0747, 146.644, -4.86717, -46.4282 
3636, 0.1818, 0.217766, -0.0580327, -0.00630368, 169.422, -4.90426, -45.1495, 146.635, -4.7412, -46.5033 
3637, 0.18185, 0.217756, -0.0581295, -0.00614137, 169.414, -4.77799, -45.2247, 146.627, -4.61577, -46.5772 
3638, 0.1819, 0.217747, -0.0582248, -0.00597988, 169.407, -4.65235, -45.2988, 146.617, -4.49067, -46.6515 
3639, 0.18195, 0.217735, -0.0583205, -0.00581907, 169.398, -4.52724, -45.3734, 146.609, -4.3659, -46.7222 
3640, 0.182, 0.217722, -0.0584116, -0.00565893, 169.388, -4.40265, -45.4442, 146.598, -4.24179, -46.7968 
3641, 0.18205, 0.217706, -0.058508, -0.00549979, 169.376, -4.27883, -45.5192, 146.589, -4.11793, -46.8683 
3642, 0.1821, 0.217693, -0.0586002, -0.00534104, 169.365, -4.15533, -45.591, 146.58, -3.99407, -46.9388 
3643, 0.18215, 0.217681, -0.0586913, -0.00518206, 169.355, -4.03164, -45.6618, 146.571, -3.87054, -47.009 
3644, 0.1822, 0.217669, -0.0587817, -0.00502318, 169.347, -3.90803, -45.7321, 146.563, -3.74661, -47.0811 
3645, 0.18225, 0.217662, -0.0588748, -0.00486355, 169.341, -3.78384, -45.8046, 146.554, -3.62414, -47.1506 
3646, 0.1823, 0.217652, -0.0589646, -0.0047058, 169.334, -3.66111, -45.8744, 146.545, -3.50144, -47.2203 
3647, 0.18235, 0.21764, -0.0590546, -0.004548, 169.324, -3.53835, -45.9444, 146.536, -3.37905, -47.2887 
3648, 0.1824, 0.217627, -0.0591427, -0.00439074, 169.314, -3.41599, -46.013, 146.527, -3.25938, -47.3562 
3649, 0.18245, 0.217615, -0.0592295, -0.00423707, 169.304, -3.29644, -46.0806, 146.517, -3.13911, -47.4253 
3650, 0.1825, 0.217604, -0.0593188, -0.00408236, 169.296, -3.17608, -46.15, 146.509, -3.01775, -47.4908 
3651, 0.18255, 0.217594, -0.0594035, -0.00392633, 169.288, -3.05469, -46.2159, 146.499, -2.89877, -47.5572 
3652, 0.1826, 0.217577, -0.0594892, -0.00377329, 169.275, -2.93562, -46.2826, 146.49, -2.77993, -47.6244 
3653, 0.18265, 0.217566, -0.0595757, -0.00362039, 169.266, -2.81666, -46.3499, 146.483, -2.66125, -47.6856 
3654, 0.1827, 0.217558, -0.0596544, -0.00346763, 169.26, -2.69782, -46.4111, 146.473, -2.54383, -47.7527 
3655, 0.18275, 0.217547, -0.0597408, -0.00331644, 169.252, -2.58019, -46.4784, 146.465, -2.42674, -47.814 
3656, 0.1828, 0.217537, -0.05982, -0.00316581, 169.244, -2.463, -46.5399, 146.454, -2.31051, -47.8781 
3657, 0.18285, 0.217522, -0.0599028, -0.00301645, 169.232, -2.3468, -46.6043, 146.446, -2.19624, -47.9377 
3658, 0.1829, 0.21751, -0.0599796, -0.00286972, 169.223, -2.23264, -46.6641, 146.434, -2.08015, -48.0002 
3659, 0.18295, 0.217497, -0.0600606, -0.00272054, 169.212, -2.11658, -46.7272, 146.425, -1.96716, -48.0597 
3660, 0.183, 0.217486, -0.0601374, -0.00257513, 169.204, -2.00345, -46.7869, 146.415, -1.85282, -48.1184 
3661, 0.18305, 0.217476, -0.0602133, -0.00242773, 169.196, -1.88877, -46.846, 146.404, -1.74069, -48.1774 
3662, 0.1831, 0.217457, -0.0602891, -0.00228309, 169.182, -1.77625, -46.9049, 146.395, -1.62843, -48.2319 
3663, 0.18315, 0.217442, -0.0603589, -0.00213851, 169.17, -1.66376, -46.9592, 146.386, -1.51804, -48.2896 
3664, 0.1832, 0.21743, -0.0604333, -0.00199648, 169.161, -1.55326, -47.0171, 146.375, -1.40835, -48.3453 
3665, 0.18325, 0.217416, -0.0605049, -0.00185569, 169.149, -1.44372, -47.0728, 146.364, -1.29984, -48.4002 
3666, 0.1833, 0.217401, -0.0605759, -0.00171633, 169.138, -1.3353, -47.128, 146.352, -1.19135, -48.4542 
3667, 0.18335, 0.217385, -0.0606455, -0.00157704, 169.125, -1.22694, -47.1822, 146.339, -1.08491, -48.5071 
3668, 0.1834, 0.217367, -0.0607139, -0.0014403, 169.111, -1.12056, -47.2354, 146.328, -0.977544, -48.5604 
3669, 0.18345, 0.217351, -0.0607828, -0.0013023, 169.099, -1.01319, -47.289, 146.316, -0.870367, -48.6113 
3670, 0.1835, 0.217337, -0.0608486, -0.00116413, 169.088, -0.905696, -47.3402, 146.304, -0.764973, -48.6603 
3671, 0.18355, 0.21732, -0.0609116, -0.00102788, 169.075, -0.799688, -47.3892, 146.294, -0.659264, -48.7083 
3672, 0.1836, 0.21731, -0.0609733, -0.000891092, 169.067, -0.693269, -47.4372, 146.283, -0.555775, -48.757 
3673, 0.18365, 0.217299, -0.061036, -0.000757598, 169.058, -0.589411, -47.486, 146.27, -0.453447, -48.8047 
3674, 0.1837, 0.217286, -0.0610975, -0.000626077, 169.048, -0.487088, -47.5339, 146.257, -0.352115, -48.8519 
3675, 0.18375, 0.21727, -0.0611585, -0.000496015, 169.036, -0.3859, -47.5813, 146.242, -0.250805, -48.8972 
3676, 0.1838, 0.217247, -0.061217, -0.000366003, 169.018, -0.28475, -47.6268, 146.228, -0.151924, -48.9434 
3677, 0.18385, 0.217227, -0.0612769, -0.000239188, 169.003, -0.186088, -47.6734, 146.212, -0.051638, -48.9873 
3678, 0.1839, 0.217204, -0.0613335, -0.000110459, 168.985, -0.085937, -47.7175, 146.198, 0.0475318, -49.0273 
3679, 0.18395, 0.217186, -0.0613851, 1.72512e-05, 168.971, 0.0134214, -47.7576, 146.183, 0.144961, -49.0721 
3680, 0.184, 0.21717, -0.061443, 0.000143243, 168.958, 0.111443, -47.8026, 146.168, 0.245242, -49.1132 
3681, 0.18405, 0.217152, -0.061496, 0.000272874, 168.945, 0.212296, -47.8439, 146.154, 0.341228, -49.1532 
3682, 0.1841, 0.217135, -0.0615473, 0.000396779, 168.931, 0.308694, -47.8838, 146.138, 0.436698, -49.1955 
3683, 0.18415, 0.217114, -0.0616016, 0.000519629, 168.915, 0.404272, -47.926, 146.121, 0.531909, -49.2319 
3684, 0.1842, 0.217091, -0.0616483, 0.000642154, 168.897, 0.499596, -47.9624, 146.104, 0.625764, -49.2669 
3685, 0.18425, 0.217067, -0.0616935, 0.000762888, 168.878, 0.593527, -47.9976, 146.085, 0.719493, -49.3084 
3686, 0.1843, 0.21704, -0.061747, 0.00088336, 168.857, 0.687254, -48.0392, 146.067, 0.812208, -49.3397 
3687, 0.18435, 0.217016, -0.0617877, 0.00100223, 168.838, 0.779732, -48.0708, 146.046, 0.903605, -49.3803 
3688, 0.1844, 0.216988, -0.0618402, 0.00111952, 168.817, 0.870984, -48.1117, 146.029, 0.996297, -49.4102 
3689, 0.18445, 0.216967, -0.0618789, 0.00123919, 168.8, 0.964088, -48.1418, 146.011, 1.08809, -49.4441 
3690, 0.1845, 0.216942, -0.0619223, 0.0013581, 168.781, 1.0566, -48.1756, 145.992, 1.17908, -49.4768 
3691, 0.18455, 0.216922, -0.0619645, 0.00147574, 168.765, 1.14812, -48.2084, 145.971, 1.2684, -49.5094 
3692, 0.1846, 0.216894, -0.0620061, 0.00159068, 168.743, 1.23755, -48.2407, 145.952, 1.35773, -49.5412 
3693, 0.18465, 0.21687, -0.062047, 0.00170555, 168.725, 1.32692, -48.2725, 145.93, 1.44612, -49.569 
3694, 0.1847, 0.216841, -0.0620826, 0.00181942, 168.702, 1.41551, -48.3003, 145.908, 1.53406, -49.6016 
3695, 0.18475, 0.216813, -0.0621249, 0.00193266, 168.68, 1.50361, -48.3331, 145.886, 1.6211, -49.6274 
3696, 0.1848, 0.216783, -0.0621584, 0.00204445, 168.657, 1.59058, -48.3592, 145.862, 1.70774, -49.6575 
3697, 0.18485, 0.216752, -0.0621975, 0.00215558, 168.633, 1.67704, -48.3896, 145.841, 1.79484, -49.6836 
3698, 0.1849, 0.216723, -0.0622309, 0.00226782, 168.611, 1.76436, -48.4157, 145.818, 1.88143, -49.7086 
3699, 0.18495, 0.216697, -0.0622631, 0.00237977, 168.59, 1.85146, -48.4407, 145.796, 1.96746, -49.7364 
3700, 0.185, 0.216672, -0.0622989, 0.00249102, 168.571, 1.93802, -48.4686, 145.772, 2.05259, -49.7613 
3701, 0.18505, 0.216645, -0.0623312, 0.00260073, 168.55, 2.02337, -48.4937, 145.748, 2.13668, -49.7849 
3702, 0.1851, 0.216612, -0.0623616, 0.00270903, 168.524, 2.10762, -48.5173, 145.722, 2.22123, -49.8084 
3703, 0.18515, 0.216579, -0.0623918, 0.00281788, 168.498, 2.19231, -48.5408, 145.697, 2.30509, -49.8319 
3704, 0.1852, 0.216547, -0.0624222, 0.0029259, 168.473, 2.27635, -48.5644, 145.67, 2.38902, -49.8526 
3705, 0.18525, 0.216509, -0.0624489, 0.00303381, 168.444, 2.3603, -48.5852, 145.644, 2.4699, -49.8732 
3706, 0.1853, 0.216476, -0.0624757, 0.00313779, 168.418, 2.4412, -48.6061, 145.617, 2.55461, -49.8956 
3707, 0.18535, 0.21644, -0.0625045, 0.00324701, 168.39, 2.52617, -48.6285, 145.592, 2.63712, -49.9133 
3708, 0.1854, 0.216409, -0.0625273, 0.00335373, 168.366, 2.6092, -48.6462, 145.565, 2.71992, -49.9342 
3709, 0.18545, 0.216379, -0.0625542, 0.00346071, 168.343, 2.69243, -48.6672, 145.538, 2.80204, -49.9529 
3710, 0.1855, 0.216346, -0.0625784, 0.00356638, 168.317, 2.77464, -48.686, 145.511, 2.88273, -49.9692 
3711, 0.18555, 0.216309, -0.0625992, 0.00367004, 168.288, 2.85529, -48.7022, 145.481, 2.96509, -49.987 
3712, 0.1856, 0.216267, -0.062622, 0.00377608, 168.256, 2.93779, -48.7199, 145.451, 3.04608, -50.0027 
3713, 0.18565, 0.216228, -0.0626423, 0.00388036, 168.225, 3.01892, -48.7357, 145.422, 3.12694, -50.0193 
3714, 0.1857, 0.21619, -0.0626638, 0.00398439, 168.196, 3.09986, -48.7525, 145.391, 3.20797, -50.0326 
3715, 0.18575, 0.216149, -0.062681, 0.00408851, 168.164, 3.18086, -48.7658, 145.363, 3.28903, -50.0479 
3716, 0.1858, 0.216112, -0.0627007, 0.00419303, 168.135, 3.26218, -48.7812, 145.333, 3.37115, -50.0603 
3717, 0.18585, 0.216074, -0.0627166, 0.00429933, 168.106, 3.34488, -48.7935, 145.304, 3.45124, -50.0736 
3718, 0.1859, 0.216039, -0.0627336, 0.00440326, 168.078, 3.42574, -48.8068, 145.274, 3.53326, -50.087 
3719, 0.18595, 0.216004, -0.062751, 0.00450922, 168.051, 3.50817, -48.8203, 145.243, 3.61401, -50.0977 
3720, 0.186, 0.215967, -0.0627648, 0.00461309, 168.022, 3.58899, -48.831, 145.21, 3.69308, -50.1095 
3721, 0.18605, 0.215923, -0.06278, 0.00471474, 167.988, 3.66807, -48.8428, 145.178, 3.77415, -50.1181 
3722, 0.1861, 0.21588, -0.0627911, 0.00481906, 167.954, 3.74923, -48.8515, 145.144, 3.85391, -50.1288 
3723, 0.18615, 0.215834, -0.062805, 0.00492145, 167.919, 3.82888, -48.8623, 145.113, 3.93431, -50.136 
3724, 0.1862, 0.215793, -0.0628143, 0.00502459, 167.887, 3.90913, -48.8695, 145.08, 4.01494, -50.1448 
3725, 0.18625, 0.21575, -0.0628257, 0.00512829, 167.854, 3.98981, -48.8784, 145.048, 4.09616, -50.1522 
3726, 0.1863, 0.21571, -0.0628351, 0.00523324, 167.823, 4.07146, -48.8857, 145.016, 4.17821, -50.1596 
3727, 0.18635, 0.215672, -0.0628447, 0.00533958, 167.793, 4.15419, -48.8932, 144.982, 4.25942, -50.1662 
3728, 0.1864, 0.215628, -0.062853, 0.00544467, 167.758, 4.23595, -48.8996, 144.95, 4.34092, -50.1704 
3729, 0.18645, 0.215587, -0.0628584, 0.0055497, 167.726, 4.31767, -48.9038, 144.914, 4.42225, -50.1769 
3730, 0.1865, 0.215538, -0.0628666, 0.00565443, 167.689, 4.39915, -48.9102, 144.88, 4.50405, -50.1791 
3731, 0.18655, 0.215495, -0.0628695, 0.00575986, 167.655, 4.48117, -48.9125, 144.845, 4.58536, -50.1829 
3732, 0.1866, 0.215453, -0.0628746, 0.00586455, 167.622, 4.56262, -48.9164, 144.811, 4.66654, -50.1859 
3733, 0.18665, 0.215411, -0.0628786, 0.00596885, 167.59, 4.64376, -48.9196, 144.776, 4.74831, -50.1886 
3734, 0.1867, 0.215369, -0.0628823, 0.00607403, 167.557, 4.72559, -48.9224, 144.742, 4.83107, -50.19 
3735, 0.18675, 0.215324, -0.0628839, 0.00618068, 167.522, 4.80857, -48.9236, 144.71, 4.91297, -50.1909 
3736, 0.1868, 0.215284, -0.0628849, 0.00628668, 167.491, 4.89104, -48.9244, 144.674, 4.99633, -50.19 
3737, 0.18685, 0.215239, -0.0628838, 0.0063944, 167.456, 4.97484, -48.9236, 144.64, 5.07899, -50.1891 
3738, 0.1869, 0.215191, -0.0628824, 0.00650096, 167.419, 5.05775, -48.9225, 144.603, 5.16255, -50.1881 
3739, 0.18695, 0.215143, -0.0628813, 0.00660866, 167.381, 5.14154, -48.9216, 144.568, 5.24566, -50.1847 
3740, 0.187, 0.215098, -0.0628771, 0.00671597, 167.346, 5.22503, -48.9184, 144.53, 5.32873, -50.1846 
3741, 0.18705, 0.215048, -0.0628769, 0.00682298, 167.307, 5.30828, -48.9182, 144.496, 5.41269, -50.1775 
3742, 0.1871, 0.215005, -0.0628677, 0.00693079, 167.274, 5.39216, -48.911, 144.461, 5.49624, -50.1746 
3743, 0.18715, 0.214963, -0.062864, 0.00703806, 167.241, 5.47561, -48.9082, 144.426, 5.5798, -50.1715 
3744, 0.1872, 0.21492, -0.0628599, 0.0071458, 167.208, 5.55943, -48.905, 144.392, 5.66538, -50.1664 
3745, 0.18725, 0.214876, -0.0628533, 0.00725656, 167.174, 5.6456, -48.8998, 144.357, 5.75038, -50.1594 
3746, 0.1873, 0.21483, -0.062844, 0.00736655, 167.138, 5.73118, -48.8926, 144.322, 5.83602, -50.153 
3747, 0.18735, 0.214784, -0.0628358, 0.00747686, 167.102, 5.817, -48.8862, 144.285, 5.92085, -50.145 
3748, 0.1874, 0.214735, -0.0628254, 0.00758596, 167.064, 5.90187, -48.8782, 144.249, 6.00728, -50.1374 
3749, 0.18745, 0.214686, -0.0628158, 0.00769738, 167.026, 5.98856, -48.8707, 144.212, 6.09254, -50.1295 
3750, 0.1875, 0.214636, -0.0628056, 0.00780748, 166.987, 6.07422, -48.8627, 144.178, 6.18083, -50.1181 
3751, 0.18755, 0.214593, -0.062791, 0.00792144, 166.953, 6.16288, -48.8514, 144.142, 6.26502, -50.1094 
3752, 0.1876, 0.214547, -0.0627797, 0.00802994, 166.918, 6.24729, -48.8426, 144.108, 6.3528, -50.0984 
3753, 0.18765, 0.214506, -0.0627653, 0.00814301, 166.885, 6.33526, -48.8314, 144.075, 6.43936, -50.0872 
3754, 0.1877, 0.214464, -0.0627506, 0.0082548, 166.853, 6.42223, -48.8199, 144.042, 6.52687, -50.0755 
3755, 0.18775, 0.214424, -0.0627352, 0.00836782, 166.822, 6.51016, -48.808, 144.008, 6.61394, -50.0637 
3756, 0.1878, 0.214383, -0.0627199, 0.00847998, 166.79, 6.59742, -48.7961, 143.973, 6.70108, -50.0513 
3757, 0.18785, 0.21434, -0.062704, 0.00859196, 166.756, 6.68454, -48.7837, 143.938, 6.78879, -50.0385 
3758, 0.1879, 0.214294, -0.062688, 0.00870491, 166.721, 6.77242, -48.7712, 143.903, 6.87699, -50.0243 
3759, 0.18795, 0.214246, -0.0626697, 0.00881863, 166.684, 6.86089, -48.757, 143.869, 6.96542, -50.0097 
3760, 0.188, 0.214201, -0.0626509, 0.00893278, 166.648, 6.9497, -48.7423, 143.835, 7.05309, -49.994 
3761, 0.18805, 0.214156, -0.0626304, 0.00904597, 166.613, 7.03777, -48.7264, 143.803, 7.14361, -49.9784 
3762, 0.1881, 0.214118, -0.0626103, 0.00916297, 166.584, 7.12879, -48.7108, 143.772, 7.23131, -49.9612 
3763, 0.18815, 0.214082, -0.062588, 0.00927631, 166.556, 7.21696, -48.6934, 143.74, 7.31936, -49.9462 
3764, 0.1882, 0.214045, -0.0625686, 0.00938996, 166.527, 7.30538, -48.6783, 143.709, 7.40777, -49.9303 
3765, 0.18825, 0.214007, -0.0625478, 0.00950368, 166.497, 7.39386, -48.6622, 143.677, 7.49697, -49.9097 
3766, 0.1883, 0.213967, -0.0625213, 0.0096184, 166.466, 7.48311, -48.6416, 143.645, 7.58378, -49.8927 
3767, 0.18835, 0.213925, -0.0624997, 0.00973017, 166.434, 7.57007, -48.6247, 143.613, 7.67456, -49.8724 
3768, 0.1884, 0.21388, -0.0624736, 0.00984719, 166.399, 7.66111, -48.6045, 143.582, 7.76276, -49.8531 
3769, 0.18845, 0.213839, -0.0624488, 0.00996089, 166.366, 7.74957, -48.5851, 143.552, 7.84722, -49.8326 
3770, 0.1885, 0.2138, -0.0624224, 0.0100699, 166.337, 7.83438, -48.5646, 143.522, 7.93954, -49.8117 
3771, 0.18855, 0.213764, -0.0623955, 0.0101891, 166.308, 7.92711, -48.5436, 143.495, 8.03126, -49.7896 
3772, 0.1886, 0.213728, -0.0623667, 0.0103077, 166.28, 8.01939, -48.5213, 143.468, 8.11986, -49.7674 
3773, 0.18865, 0.213695, -0.0623379, 0.0104222, 166.254, 8.10846, -48.4989, 143.44, 8.20887, -49.7453 
3774, 0.1887, 0.21366, -0.0623093, 0.0105369, 166.227, 8.19774, -48.4766, 143.413, 8.30243, -49.7244 
3775, 0.18875, 0.213622, -0.0622822, 0.0106573, 166.198, 8.29135, -48.4556, 143.383, 8.38453, -49.7025 
