iteration, time, drag coeff, lift coeff, side force coeff, net force [x], net force [y], net force [z], net static pressure force [x], net static pressure force [y], net static pressure force [z] 
441, 0.02205, 0.304231, -0.0120613, 1.43847e-05, 236.692, 0.0111913, -9.3837, 203.411, 0.0123105, -10.2351 
442, 0.0221, 0.30379, -0.0118858, 1.6426e-05, 236.349, 0.0127794, -9.24713, 203.094, 0.0139516, -10.0948 
443, 0.02215, 0.303355, -0.0117033, 1.86628e-05, 236.01, 0.0145197, -9.10519, 202.774, 0.0133921, -9.95223 
444, 0.0222, 0.302913, -0.0115173, 1.74596e-05, 235.666, 0.0135836, -8.96046, 202.456, 0.0127292, -9.80669 
445, 0.02225, 0.302471, -0.0113273, 1.59152e-05, 235.322, 0.0123821, -8.8126, 202.137, 0.0112803, -9.66837 
446, 0.0223, 0.302034, -0.0111482, 1.35996e-05, 234.982, 0.0105805, -8.67329, 201.817, 0.0124568, -9.52753 
447, 0.02235, 0.301596, -0.0109672, 1.51898e-05, 234.641, 0.0118177, -8.53246, 201.497, 0.0139158, -9.39253 
448, 0.0224, 0.301165, -0.0107959, 1.80632e-05, 234.306, 0.0140532, -8.39924, 201.175, 0.0155779, -9.25013 
449, 0.02245, 0.300728, -0.0106146, 2.11392e-05, 233.967, 0.0164463, -8.25814, 200.848, 0.0154644, -9.10997 
450, 0.0225, 0.300285, -0.0104341, 2.14424e-05, 233.621, 0.0166822, -8.1177, 200.524, 0.0138416, -8.96064 
451, 0.02255, 0.299839, -0.0102395, 1.87057e-05, 233.275, 0.0145531, -7.96634, 200.198, 0.0123422, -8.81348 
452, 0.0226, 0.299392, -0.0100473, 1.5527e-05, 232.927, 0.01208, -7.81682, 199.874, 0.0118018, -8.66723 
453, 0.02265, 0.298949, -0.0098566, 1.35004e-05, 232.583, 0.0105033, -7.66843, 199.555, 0.0114033, -8.52665 
454, 0.0227, 0.298515, -0.00967453, 1.25056e-05, 232.245, 0.00972932, -7.52678, 199.241, 0.0135187, -8.3926 
455, 0.02275, 0.298092, -0.0095028, 1.59521e-05, 231.915, 0.0124107, -7.39317, 198.93, 0.0162334, -8.26412 
456, 0.0228, 0.297675, -0.00934001, 2.07398e-05, 231.591, 0.0161356, -7.26653, 198.623, 0.0191032, -8.13942 
457, 0.02285, 0.297263, -0.00918197, 2.59591e-05, 231.271, 0.0201962, -7.14357, 198.315, 0.0196547, -8.01377 
458, 0.0229, 0.296848, -0.00902037, 2.73272e-05, 230.948, 0.0212605, -7.01785, 198.009, 0.019055, -7.88503 
459, 0.02295, 0.296429, -0.00885216, 2.54624e-05, 230.621, 0.0198098, -6.88698, 197.705, 0.0162274, -7.76218 
460, 0.023, 0.296013, -0.00869116, 2.00516e-05, 230.298, 0.0156002, -6.76172, 197.408, 0.0151578, -7.64348 
461, 0.02305, 0.295606, -0.00853582, 1.72468e-05, 229.981, 0.013418, -6.64087, 197.118, 0.0157626, -7.53204 
462, 0.0231, 0.295206, -0.00839108, 1.80095e-05, 229.67, 0.0140114, -6.52826, 196.832, 0.0192262, -7.42856 
463, 0.02315, 0.294816, -0.0082584, 2.34737e-05, 229.367, 0.0182626, -6.42503, 196.554, 0.0210419, -7.33032 
464, 0.0232, 0.29444, -0.0081342, 2.7354e-05, 229.074, 0.0212814, -6.32841, 196.281, 0.0244641, -7.23822 
465, 0.02325, 0.294073, -0.00801806, 3.30533e-05, 228.788, 0.0257155, -6.23805, 196.006, 0.0237332, -7.1416 
466, 0.0233, 0.2937, -0.00789378, 3.23946e-05, 228.498, 0.025203, -6.14136, 195.731, 0.021999, -7.04137 
467, 0.02335, 0.29332, -0.00776238, 2.93231e-05, 228.203, 0.0228134, -6.03913, 195.455, 0.019505, -6.94197 
468, 0.0234, 0.292939, -0.00763129, 2.46757e-05, 227.907, 0.0191977, -5.93715, 195.182, 0.0182741, -6.84339 
469, 0.02345, 0.29256, -0.00750143, 2.19268e-05, 227.612, 0.017059, -5.83611, 194.911, 0.0186801, -6.7473 
470, 0.0235, 0.292187, -0.00737586, 2.23747e-05, 227.321, 0.0174075, -5.73842, 194.644, 0.0215527, -6.65615 
471, 0.02355, 0.291823, -0.00725848, 2.69765e-05, 227.038, 0.0209877, -5.6471, 194.38, 0.0251101, -6.56711 
472, 0.0236, 0.291468, -0.00714579, 3.28329e-05, 226.762, 0.025544, -5.55942, 194.118, 0.0270219, -6.47631 
473, 0.02365, 0.291115, -0.00703112, 3.56994e-05, 226.487, 0.0277741, -5.47021, 193.853, 0.0265765, -6.37936 
474, 0.0237, 0.290753, -0.00690623, 3.49904e-05, 226.206, 0.0272225, -5.37305, 193.586, 0.025737, -6.27422 
475, 0.02375, 0.290385, -0.00676877, 3.33261e-05, 225.92, 0.0259277, -5.2661, 193.316, 0.0239534, -6.16779 
476, 0.0238, 0.290014, -0.00662903, 3.0462e-05, 225.631, 0.0236994, -5.15739, 193.047, 0.0232988, -6.06003 
477, 0.02385, 0.289643, -0.00648759, 2.92812e-05, 225.342, 0.0227808, -5.04734, 192.779, 0.0246047, -5.95147 
478, 0.0239, 0.289275, -0.00634586, 3.12645e-05, 225.056, 0.0243238, -4.93708, 192.517, 0.0267464, -5.84797 
479, 0.02395, 0.288918, -0.00621231, 3.49119e-05, 224.778, 0.0271615, -4.83318, 192.258, 0.0293424, -5.74908 
480, 0.024, 0.288567, -0.0060866, 3.86091e-05, 224.505, 0.0300378, -4.73538, 192.005, 0.0299944, -5.64922 
481, 0.02405, 0.288227, -0.00596003, 3.88969e-05, 224.241, 0.0302617, -4.6369, 191.753, 0.0285685, -5.54289 
482, 0.0241, 0.287885, -0.00582293, 3.6004e-05, 223.974, 0.0280111, -4.53024, 191.5, 0.0274648, -5.43627 
483, 0.02415, 0.287537, -0.00568342, 3.37481e-05, 223.703, 0.026256, -4.4217, 191.247, 0.0267005, -5.34105 
484, 0.0242, 0.287187, -0.00555805, 3.28829e-05, 223.431, 0.0255829, -4.32416, 191.002, 0.0298682, -5.24116 
485, 0.02425, 0.286847, -0.00542647, 3.81236e-05, 223.167, 0.0296602, -4.22179, 190.76, 0.0328855, -5.14794 
486, 0.0243, 0.286513, -0.00530416, 4.34242e-05, 222.907, 0.0337841, -4.12664, 190.526, 0.0353547, -5.06314 
487, 0.02435, 0.286192, -0.00519458, 4.71727e-05, 222.657, 0.0367004, -4.04138, 190.3, 0.0350878, -4.98697 
488, 0.0244, 0.285884, -0.00509815, 4.62828e-05, 222.418, 0.036008, -3.96636, 190.078, 0.03464, -4.91355 
489, 0.02445, 0.285581, -0.00500565, 4.42706e-05, 222.182, 0.0344425, -3.89439, 189.861, 0.0328533, -4.84456 
490, 0.0245, 0.285282, -0.00491676, 4.06318e-05, 221.95, 0.0316115, -3.82524, 189.644, 0.0330999, -4.77094 
491, 0.02455, 0.284981, -0.00481997, 4.02759e-05, 221.715, 0.0313346, -3.74994, 189.433, 0.0327087, -4.7035 
492, 0.0246, 0.284689, -0.00473058, 4.03802e-05, 221.488, 0.0314158, -3.68039, 189.224, 0.0359259, -4.63536 
493, 0.02465, 0.284396, -0.0046397, 4.64203e-05, 221.26, 0.036115, -3.60968, 189.016, 0.0388895, -4.57554 
494, 0.0247, 0.284108, -0.00456032, 5.20526e-05, 221.036, 0.0404969, -3.54793, 188.813, 0.040481, -4.52074 
495, 0.02475, 0.283826, -0.00448902, 5.44033e-05, 220.817, 0.0423258, -3.49246, 188.615, 0.0403704, -4.47463 
496, 0.0248, 0.283554, -0.00443108, 5.31566e-05, 220.605, 0.0413558, -3.44738, 188.419, 0.03993, -4.43085 
497, 0.02485, 0.283286, -0.00437643, 5.08514e-05, 220.396, 0.0395624, -3.40486, 188.222, 0.0383248, -4.38169 
498, 0.0249, 0.283011, -0.00431254, 4.73402e-05, 220.183, 0.0368307, -3.35515, 188.025, 0.0383038, -4.33247 
499, 0.02495, 0.282737, -0.00424706, 4.68929e-05, 219.969, 0.0364827, -3.30421, 187.828, 0.0402815, -4.28247 
500, 0.025, 0.282466, -0.00418021, 5.05905e-05, 219.759, 0.0393594, -3.2522, 187.632, 0.0433249, -4.23254 
501, 0.02505, 0.282197, -0.00411336, 5.62821e-05, 219.549, 0.0437874, -3.20019, 187.434, 0.0446849, -4.18336 
502, 0.0251, 0.281921, -0.00404781, 5.9395e-05, 219.334, 0.0462093, -3.14919, 187.237, 0.0460472, -4.14171 
503, 0.02515, 0.281649, -0.00399381, 6.13827e-05, 219.123, 0.0477557, -3.10718, 187.04, 0.0445736, -4.10201 
504, 0.0252, 0.281379, -0.00394408, 5.83692e-05, 218.913, 0.0454112, -3.06849, 186.845, 0.0434096, -4.0643 
505, 0.02525, 0.281111, -0.00389713, 5.51714e-05, 218.704, 0.0429233, -3.03196, 186.647, 0.0425865, -4.01994 
506, 0.0253, 0.280835, -0.00383905, 5.28856e-05, 218.49, 0.041145, -2.98678, 186.45, 0.0436135, -3.97679 
507, 0.02535, 0.280559, -0.00378101, 5.42155e-05, 218.275, 0.0421796, -2.94163, 186.254, 0.0457757, -3.93364 
508, 0.0254, 0.280287, -0.0037225, 5.83533e-05, 218.063, 0.0453988, -2.8961, 186.062, 0.048092, -3.89307 
509, 0.02545, 0.280023, -0.0036673, 6.24418e-05, 217.858, 0.0485797, -2.85316, 185.872, 0.0491061, -3.85579 
510, 0.0255, 0.279763, -0.00361714, 6.44586e-05, 217.655, 0.0501488, -2.81414, 185.684, 0.0493417, -3.82616 
511, 0.02555, 0.279507, -0.00357873, 6.48272e-05, 217.456, 0.0504355, -2.78425, 185.496, 0.0492482, -3.80123 
512, 0.0256, 0.279252, -0.00354833, 6.41863e-05, 217.258, 0.0499369, -2.7606, 185.309, 0.049181, -3.7786 
513, 0.02565, 0.278997, -0.00352098, 6.28612e-05, 217.06, 0.048906, -2.73932, 185.12, 0.0486915, -3.75537 
514, 0.0257, 0.278734, -0.0034905, 6.13375e-05, 216.855, 0.0477206, -2.71561, 184.934, 0.0490653, -3.72741 
515, 0.02575, 0.278474, -0.00345212, 6.21937e-05, 216.653, 0.0483867, -2.68575, 184.748, 0.0512785, -3.70504 
516, 0.0258, 0.278214, -0.00342044, 6.60191e-05, 216.45, 0.0513629, -2.6611, 184.567, 0.0526314, -3.68259 
517, 0.02585, 0.277963, -0.00338854, 6.84745e-05, 216.255, 0.0532732, -2.63628, 184.39, 0.0521492, -3.66582 
518, 0.0259, 0.277718, -0.00336467, 6.79898e-05, 216.065, 0.0528961, -2.61772, 184.215, 0.0512664, -3.65546 
519, 0.02595, 0.27748, -0.00335091, 6.65214e-05, 215.879, 0.0517537, -2.60701, 184.04, 0.0515493, -3.64932 
520, 0.026, 0.277242, -0.0033445, 6.63675e-05, 215.694, 0.0516339, -2.60202, 183.864, 0.0511804, -3.64731 
521, 0.02605, 0.277, -0.00334346, 6.55359e-05, 215.506, 0.0509869, -2.60121, 183.683, 0.0521216, -3.63925 
522, 0.0261, 0.276748, -0.00333237, 6.67595e-05, 215.31, 0.0519389, -2.59258, 183.505, 0.0550424, -3.62745 
523, 0.02615, 0.276502, -0.00331504, 7.09533e-05, 215.118, 0.0552017, -2.5791, 183.323, 0.0550899, -3.61813 
524, 0.0262, 0.276251, -0.00330027, 7.15247e-05, 214.923, 0.0556462, -2.56761, 183.146, 0.0555876, -3.60627 
525, 0.02625, 0.276004, -0.00328199, 7.22591e-05, 214.731, 0.0562176, -2.55339, 182.969, 0.0545991, -3.59503 
526, 0.0263, 0.275758, -0.00326525, 7.06167e-05, 214.539, 0.0549398, -2.54036, 182.794, 0.0525017, -3.58993 
527, 0.02635, 0.275521, -0.00325845, 6.72204e-05, 214.355, 0.0522975, -2.53508, 182.621, 0.0515784, -3.58764 
528, 0.0264, 0.275282, -0.00325692, 6.55441e-05, 214.169, 0.0509933, -2.53389, 182.446, 0.052129, -3.5855 
529, 0.02645, 0.275043, -0.00325572, 6.66078e-05, 213.983, 0.0518208, -2.53295, 182.266, 0.0549662, -3.57721 
530, 0.0265, 0.27479, -0.00324415, 7.13482e-05, 213.787, 0.0555089, -2.52395, 182.086, 0.0572119, -3.56748 
531, 0.02655, 0.274539, -0.00322923, 7.48813e-05, 213.591, 0.0582577, -2.51234, 181.906, 0.0588738, -3.55565 
532, 0.0266, 0.274288, -0.00321071, 7.70746e-05, 213.396, 0.059964, -2.49793, 181.73, 0.0581329, -3.54461 
533, 0.02665, 0.274044, -0.00319319, 7.55301e-05, 213.206, 0.0587624, -2.4843, 181.555, 0.0552604, -3.53494 
534, 0.0267, 0.273802, -0.00317802, 7.08591e-05, 213.018, 0.0551284, -2.4725, 181.385, 0.0534896, -3.53383 
535, 0.02675, 0.273575, -0.0031763, 6.79057e-05, 212.842, 0.0528306, -2.47116, 181.218, 0.0532688, -3.53462 
536, 0.0268, 0.273352, -0.00317899, 6.75863e-05, 212.668, 0.0525821, -2.47325, 181.05, 0.0539822, -3.53689 
537, 0.02685, 0.273123, -0.00318366, 6.92785e-05, 212.49, 0.0538986, -2.47689, 180.882, 0.0561774, -3.53125 
538, 0.0269, 0.272888, -0.00317605, 7.31444e-05, 212.307, 0.0569063, -2.47097, 180.712, 0.0584441, -3.52668 
539, 0.02695, 0.272651, -0.003168, 7.67335e-05, 212.122, 0.0596987, -2.4647, 180.544, 0.0597803, -3.51961 
540, 0.027, 0.272415, -0.00315584, 7.85503e-05, 211.939, 0.0611121, -2.45524, 180.378, 0.0589004, -3.51384 
541, 0.02705, 0.272183, -0.00314502, 7.65825e-05, 211.758, 0.0595811, -2.44682, 180.214, 0.057992, -3.50962 
542, 0.0271, 0.271955, -0.00313696, 7.43404e-05, 211.581, 0.0578368, -2.44055, 180.052, 0.0564571, -3.50976 
543, 0.02715, 0.271732, -0.00313645, 7.15392e-05, 211.407, 0.0556575, -2.44016, 179.893, 0.055758, -3.51327 
544, 0.0272, 0.271516, -0.00314226, 7.08045e-05, 211.24, 0.0550859, -2.44468, 179.736, 0.0575179, -3.51671 
545, 0.02725, 0.271304, -0.00314819, 7.40266e-05, 211.074, 0.0575927, -2.44929, 179.578, 0.0584686, -3.5139 
546, 0.0273, 0.27109, -0.00314432, 7.62931e-05, 210.908, 0.059356, -2.44628, 179.419, 0.0598356, -3.50586 
547, 0.02735, 0.270873, -0.00313205, 7.88419e-05, 210.739, 0.061339, -2.43673, 179.257, 0.0604304, -3.49496 
548, 0.0274, 0.27065, -0.00311508, 7.9466e-05, 210.565, 0.0618245, -2.42353, 179.096, 0.0586739, -3.48148 
549, 0.02745, 0.27043, -0.00309481, 7.61833e-05, 210.394, 0.0592706, -2.40776, 178.933, 0.0565394, -3.46467 
550, 0.0275, 0.270198, -0.00307041, 7.23423e-05, 210.214, 0.0562823, -2.38878, 178.772, 0.0556873, -3.45283 
551, 0.02755, 0.269974, -0.00305444, 7.06734e-05, 210.039, 0.0549839, -2.37635, 178.612, 0.0553245, -3.43832 
552, 0.0276, 0.269753, -0.00303637, 7.02711e-05, 209.867, 0.0546709, -2.3623, 178.456, 0.0566758, -3.42573 
553, 0.02765, 0.269545, -0.0030214, 7.27827e-05, 209.706, 0.056625, -2.35065, 178.301, 0.058591, -3.40423 
554, 0.0277, 0.269336, -0.0029933, 7.64076e-05, 209.543, 0.0594451, -2.32878, 178.147, 0.061427, -3.37834 
555, 0.02775, 0.269125, -0.00295807, 8.07936e-05, 209.379, 0.0628574, -2.30138, 177.992, 0.061209, -3.34725 
556, 0.0278, 0.268909, -0.00291552, 8.02983e-05, 209.211, 0.0624721, -2.26827, 177.834, 0.0609688, -3.3147 
557, 0.02785, 0.268687, -0.00287065, 7.91382e-05, 209.039, 0.0615695, -2.23336, 177.674, 0.0577252, -3.2825 
558, 0.0279, 0.26846, -0.00282663, 7.38703e-05, 208.862, 0.0574711, -2.19912, 177.519, 0.0579348, -3.25001 
559, 0.02795, 0.268244, -0.00278396, 7.33735e-05, 208.694, 0.0570846, -2.16592, 177.368, 0.0589536, -3.21763 
560, 0.028, 0.268036, -0.00274282, 7.4858e-05, 208.532, 0.0582395, -2.13392, 177.221, 0.0610661, -3.18539 
561, 0.02805, 0.267839, -0.0027022, 7.84502e-05, 208.379, 0.0610342, -2.10231, 177.077, 0.0632756, -3.14495 
562, 0.0281, 0.267641, -0.00264905, 8.24843e-05, 208.225, 0.0641728, -2.06096, 176.935, 0.0636409, -3.10339 
563, 0.02815, 0.267449, -0.00259349, 8.35043e-05, 208.075, 0.0649663, -2.01773, 176.792, 0.0631096, -3.05547 
564, 0.0282, 0.26725, -0.00252915, 8.25779e-05, 207.92, 0.0642456, -1.96768, 176.649, 0.0614382, -3.00849 
565, 0.02825, 0.267048, -0.00246613, 7.9668e-05, 207.763, 0.0619817, -1.91865, 176.503, 0.0604344, -2.95735 
566, 0.0283, 0.266843, -0.00239818, 7.75008e-05, 207.604, 0.0602956, -1.86579, 176.358, 0.0600603, -2.91277 
567, 0.02835, 0.266644, -0.0023402, 7.64076e-05, 207.449, 0.0594451, -1.82067, 176.22, 0.0602574, -2.86344 
568, 0.0284, 0.266458, -0.00227743, 7.67608e-05, 207.304, 0.0597199, -1.77184, 176.086, 0.0623507, -2.8132 
569, 0.02845, 0.26628, -0.00221368, 8.03045e-05, 207.166, 0.0624769, -1.72224, 175.95, 0.0634878, -2.7546 
570, 0.0285, 0.266097, -0.00213719, 8.25406e-05, 207.023, 0.0642166, -1.66273, 175.814, 0.064046, -2.69137 
571, 0.02855, 0.265911, -0.00205334, 8.37856e-05, 206.879, 0.0651852, -1.5975, 175.676, 0.0630397, -2.6233 
572, 0.0286, 0.26572, -0.00196309, 8.24365e-05, 206.73, 0.0641356, -1.52729, 175.537, 0.0622708, -2.55195 
573, 0.02865, 0.265527, -0.00186877, 8.07671e-05, 206.58, 0.0628368, -1.4539, 175.396, 0.0603944, -2.47625 
574, 0.0287, 0.265331, -0.00176929, 7.75597e-05, 206.427, 0.0603414, -1.37651, 175.256, 0.0610403, -2.40072 
575, 0.02875, 0.26514, -0.00167136, 7.8078e-05, 206.279, 0.0607447, -1.30032, 175.119, 0.0624722, -2.32408 
576, 0.0288, 0.264957, -0.00157342, 8.00208e-05, 206.137, 0.0622561, -1.22412, 174.984, 0.0651945, -2.24396 
577, 0.02885, 0.264779, -0.00147117, 8.38907e-05, 205.998, 0.065267, -1.14457, 174.849, 0.065656, -2.15358 
578, 0.0289, 0.264593, -0.00135342, 8.49259e-05, 205.853, 0.0660723, -1.05296, 174.714, 0.0667983, -2.06115 
579, 0.02895, 0.26441, -0.00123226, 8.68138e-05, 205.711, 0.0675411, -0.958698, 174.576, 0.0659519, -1.9597 
580, 0.029, 0.264213, -0.00109891, 8.59721e-05, 205.558, 0.0668863, -0.85495, 174.441, 0.0658069, -1.85697 
581, 0.02905, 0.264022, -0.000964129, 8.54523e-05, 205.409, 0.0664819, -0.750092, 174.307, 0.0640579, -1.75318 
582, 0.0291, 0.26383, -0.000828164, 8.24674e-05, 205.26, 0.0641596, -0.644311, 174.176, 0.0645158, -1.64928 
583, 0.02915, 0.26365, -0.000693271, 8.25935e-05, 205.12, 0.0642577, -0.539365, 174.045, 0.0653152, -1.54643 
584, 0.0292, 0.263474, -0.000561083, 8.38451e-05, 204.983, 0.0652315, -0.436523, 173.917, 0.0668977, -1.43786 
585, 0.02925, 0.263303, -0.000421725, 8.62981e-05, 204.85, 0.0671399, -0.328102, 173.787, 0.0678778, -1.32638 
586, 0.0293, 0.263125, -0.000277056, 8.80004e-05, 204.711, 0.0684643, -0.21555, 173.658, 0.068577, -1.2097 
587, 0.02935, 0.262946, -0.000124454, 8.91388e-05, 204.572, 0.06935, -0.0968253, 173.529, 0.0680087, -1.09062 
588, 0.0294, 0.262766, 3.1404e-05, 8.82432e-05, 204.432, 0.0686532, 0.0244323, 173.402, 0.0668537, -0.970324 
589, 0.02945, 0.262591, 0.000188789, 8.64099e-05, 204.296, 0.0672269, 0.146878, 173.279, 0.0656426, -0.848952 
590, 0.0295, 0.262422, 0.000347082, 8.43201e-05, 204.164, 0.065601, 0.270029, 173.158, 0.0662511, -0.728641 
591, 0.02955, 0.262261, 0.000502822, 8.50672e-05, 204.039, 0.0661823, 0.391195, 173.038, 0.0672571, -0.609349 
592, 0.0296, 0.262103, 0.000655761, 8.68515e-05, 203.916, 0.0675704, 0.510182, 172.917, 0.0685867, -0.485907 
593, 0.02965, 0.26194, 0.000814094, 8.90381e-05, 203.789, 0.0692716, 0.633365, 172.791, 0.0691128, -0.356211 
594, 0.0297, 0.261767, 0.000982272, 8.9651e-05, 203.655, 0.0697485, 0.764208, 172.664, 0.0686005, -0.221003 
595, 0.02975, 0.261591, 0.00115881, 8.84952e-05, 203.518, 0.0688492, 0.901554, 172.538, 0.0670973, -0.081345 
596, 0.0298, 0.261412, 0.00134159, 8.62494e-05, 203.379, 0.067102, 1.04375, 172.413, 0.0660122, 0.0575858 
597, 0.02985, 0.261239, 0.00152325, 8.477e-05, 203.244, 0.0659511, 1.18509, 172.29, 0.0647579, 0.200211 
598, 0.0299, 0.261069, 0.00170933, 8.35963e-05, 203.111, 0.0650379, 1.32986, 172.171, 0.0653504, 0.34062 
599, 0.02995, 0.26091, 0.00189131, 8.4851e-05, 202.988, 0.0660141, 1.47144, 172.053, 0.0654443, 0.480678 
600, 0.03, 0.260763, 0.00207098, 8.52062e-05, 202.874, 0.0662904, 1.61122, 171.933, 0.065415, 0.62321 
601, 0.03005, 0.260609, 0.00225362, 8.48824e-05, 202.754, 0.0660385, 1.75332, 171.808, 0.0648129, 0.772353 
602, 0.0301, 0.260437, 0.00244661, 8.36107e-05, 202.62, 0.0650491, 1.90346, 171.681, 0.0645777, 0.924707 
603, 0.03015, 0.260261, 0.00264496, 8.26652e-05, 202.483, 0.0643135, 2.05778, 171.555, 0.0650696, 1.08102 
604, 0.0302, 0.260085, 0.00284872, 8.329e-05, 202.346, 0.0647996, 2.2163, 171.431, 0.0661613, 1.2409 
605, 0.03025, 0.259907, 0.00305762, 8.52745e-05, 202.207, 0.0663435, 2.37883, 171.307, 0.0673971, 1.39972 
606, 0.0303, 0.259732, 0.00326465, 8.74254e-05, 202.072, 0.068017, 2.53989, 171.189, 0.067463, 1.55907 
607, 0.03035, 0.259568, 0.00347119, 8.79658e-05, 201.944, 0.0684374, 2.70058, 171.073, 0.0663105, 1.71273 
608, 0.0304, 0.259417, 0.00366826, 8.61306e-05, 201.826, 0.0670096, 2.85391, 170.958, 0.064906, 1.87321 
609, 0.03045, 0.259257, 0.00387474, 8.36948e-05, 201.702, 0.0651146, 3.01455, 170.839, 0.0643678, 2.03435 
610, 0.0305, 0.259094, 0.0040835, 8.27195e-05, 201.575, 0.0643557, 3.17696, 170.718, 0.0650752, 2.2003 
611, 0.03055, 0.25893, 0.00429975, 8.38984e-05, 201.448, 0.0652729, 3.3452, 170.597, 0.0666392, 2.36742 
612, 0.0306, 0.258766, 0.00451747, 8.63929e-05, 201.32, 0.0672137, 3.51459, 170.478, 0.0677654, 2.53855 
613, 0.03065, 0.258596, 0.0047411, 8.82414e-05, 201.187, 0.0686518, 3.68857, 170.361, 0.0674, 2.70456 
614, 0.0307, 0.258435, 0.00495721, 8.76998e-05, 201.062, 0.0682305, 3.85671, 170.246, 0.065983, 2.87096 
615, 0.03075, 0.258277, 0.00517261, 8.51401e-05, 200.939, 0.066239, 4.02429, 170.136, 0.0635579, 3.0355 
616, 0.0308, 0.258131, 0.00538393, 8.13067e-05, 200.826, 0.0632566, 4.1887, 170.026, 0.062617, 3.20267 
617, 0.03085, 0.257982, 0.00559918, 7.98796e-05, 200.71, 0.0621463, 4.35616, 169.916, 0.0623768, 3.37281 
618, 0.0309, 0.257834, 0.00581964, 8.00845e-05, 200.595, 0.0623058, 4.52768, 169.803, 0.064216, 3.54647 
619, 0.03095, 0.257679, 0.00604576, 8.33196e-05, 200.474, 0.0648227, 4.7036, 169.691, 0.0656236, 3.71976 
620, 0.031, 0.257526, 0.00627139, 8.59698e-05, 200.355, 0.0668845, 4.87914, 169.579, 0.0667442, 3.89684 
621, 0.03105, 0.257371, 0.00650219, 8.74539e-05, 200.235, 0.0680391, 5.0587, 169.467, 0.065488, 4.07311 
622, 0.0311, 0.257218, 0.00673145, 8.49264e-05, 200.116, 0.0660727, 5.23706, 169.358, 0.0639757, 4.24723 
623, 0.03115, 0.257073, 0.00695643, 8.17438e-05, 200.003, 0.0635966, 5.4121, 169.25, 0.0617925, 4.42288 
624, 0.0312, 0.256928, 0.00718242, 7.81629e-05, 199.89, 0.0608107, 5.58792, 169.14, 0.0629347, 4.5998 
625, 0.03125, 0.256779, 0.00741038, 7.999e-05, 199.774, 0.0622322, 5.76527, 169.035, 0.0622807, 4.7813 
626, 0.0313, 0.256635, 0.00764586, 8.02475e-05, 199.662, 0.0624326, 5.94848, 168.933, 0.06485, 4.9632 
627, 0.03135, 0.256495, 0.00788252, 8.46209e-05, 199.553, 0.065835, 6.1326, 168.83, 0.065142, 5.14686 
628, 0.0314, 0.256354, 0.00812156, 8.55914e-05, 199.443, 0.0665901, 6.31858, 168.727, 0.0653053, 5.33025 
629, 0.03145, 0.256213, 0.0083603, 8.55515e-05, 199.333, 0.0665591, 6.50431, 168.624, 0.0634739, 5.51549 
630, 0.0315, 0.256068, 0.00860122, 8.22686e-05, 199.221, 0.0640049, 6.69175, 168.523, 0.0625092, 5.69784 
631, 0.03155, 0.25593, 0.00883707, 7.99395e-05, 199.113, 0.0621929, 6.87524, 168.426, 0.0610413, 5.87957 
632, 0.0316, 0.255797, 0.00907105, 7.7733e-05, 199.01, 0.0604763, 7.05727, 168.333, 0.0613362, 6.06153 
633, 0.03165, 0.25567, 0.00930549, 7.86114e-05, 198.911, 0.0611597, 7.23967, 168.24, 0.0602268, 6.24526 
634, 0.0317, 0.255545, 0.0095435, 7.78789e-05, 198.814, 0.0605898, 7.42484, 168.154, 0.0606628, 6.43154 
635, 0.03175, 0.255429, 0.00978535, 7.89071e-05, 198.724, 0.0613897, 7.613, 168.067, 0.0594742, 6.61625 
636, 0.0318, 0.255311, 0.0100254, 7.7361e-05, 198.632, 0.0601868, 7.79978, 167.981, 0.058165, 6.80402 
637, 0.03185, 0.255192, 0.0102697, 7.54841e-05, 198.539, 0.0587266, 7.9898, 167.893, 0.0571848, 6.9865 
638, 0.0319, 0.255069, 0.010507, 7.39538e-05, 198.444, 0.057536, 8.17442, 167.81, 0.0570351, 7.17441 
639, 0.03195, 0.254954, 0.0107502, 7.34133e-05, 198.354, 0.0571155, 8.36364, 167.727, 0.0570124, 7.3511 
640, 0.032, 0.254842, 0.0109776, 7.35514e-05, 198.267, 0.057223, 8.54057, 167.651, 0.0566708, 7.53878 
641, 0.03205, 0.254738, 0.0112196, 7.35835e-05, 198.186, 0.0572479, 8.72886, 167.576, 0.0555956, 7.71918 
642, 0.0321, 0.254637, 0.0114533, 7.22209e-05, 198.108, 0.0561879, 8.9107, 167.504, 0.0541378, 7.90692 
643, 0.03215, 0.25454, 0.0116972, 7.00927e-05, 198.032, 0.0545321, 9.10042, 167.433, 0.0524442, 8.0903 
644, 0.0322, 0.254441, 0.0119353, 6.74766e-05, 197.955, 0.0524967, 9.28567, 167.366, 0.0517662, 8.28005 
645, 0.03225, 0.254342, 0.0121819, 6.61313e-05, 197.878, 0.0514501, 9.47753, 167.297, 0.0503461, 8.46466 
646, 0.0323, 0.254242, 0.0124218, 6.43194e-05, 197.8, 0.0500405, 9.66413, 167.23, 0.0519073, 8.64711 
647, 0.03235, 0.254148, 0.0126577, 6.70834e-05, 197.727, 0.0521909, 9.84767, 167.166, 0.0526795, 8.8306 
648, 0.0324, 0.254057, 0.012894, 6.88844e-05, 197.656, 0.0535921, 10.0316, 167.105, 0.0526977, 9.01044 
