iteration, time, yplus_min, yplus_max, yplus_max_pos_x, yplus_max_pos_y, yplus_max_pos_z, yplus_prom 
1225, 0.06125, 0.0244391, 78.553, -2.47382, 0.145448, 0.024581, 0.823305 
1226, 0.0613, 0.0110565, 78.553, -2.47382, 0.145448, 0.024581, 0.823295 
1227, 0.06135, 0.0198789, 78.5529, -2.47382, 0.145448, 0.024581, 0.823286 
1228, 0.0614, 0.00778806, 78.5528, -2.47382, 0.145448, 0.024581, 0.823275 
1229, 0.06145, 0.0228278, 78.5528, -2.47382, 0.145448, 0.024581, 0.823282 
1230, 0.0615, 0.0151834, 78.5529, -2.47382, 0.145448, 0.024581, 0.823279 
1231, 0.06155, 0.0230263, 78.553, -2.47382, 0.145448, 0.024581, 0.82328 
1232, 0.0616, 0.0167518, 78.5531, -2.47382, 0.145448, 0.024581, 0.823279 
1233, 0.06165, 0.0076896, 78.5531, -2.47382, 0.145448, 0.024581, 0.823279 
1234, 0.0617, 0.0183954, 78.5531, -2.47382, 0.145448, 0.024581, 0.823273 
1235, 0.06175, 0.0142499, 78.5531, -2.47382, 0.145448, 0.024581, 0.823268 
1236, 0.0618, 0.0156272, 78.5529, -2.47382, 0.145448, 0.024581, 0.82326 
1237, 0.06185, 0.0137735, 78.5529, -2.47382, 0.145448, 0.024581, 0.823262 
1238, 0.0619, 0.00876656, 78.5529, -2.47382, 0.145448, 0.024581, 0.823269 
1239, 0.06195, 0.0142888, 78.5529, -2.47382, 0.145448, 0.024581, 0.823286 
1240, 0.062, 0.0167135, 78.553, -2.47382, 0.145448, 0.024581, 0.823304 
1241, 0.06205, 0.0213479, 78.5531, -2.47382, 0.145448, 0.024581, 0.823313 
1242, 0.0621, 0.0132611, 78.5532, -2.47382, 0.145448, 0.024581, 0.823306 
1243, 0.06215, 0.0210162, 78.5532, -2.47382, 0.145448, 0.024581, 0.823294 
1244, 0.0622, 0.00816511, 78.5531, -2.47382, 0.145448, 0.024581, 0.823283 
1245, 0.06225, 0.0217229, 78.553, -2.47382, 0.145448, 0.024581, 0.823282 
1246, 0.0623, 0.0144276, 78.5529, -2.47382, 0.145448, 0.024581, 0.823285 
1247, 0.06235, 0.0174887, 78.5529, -2.47382, 0.145448, 0.024581, 0.823296 
1248, 0.0624, 0.0110019, 78.5529, -2.47382, 0.145448, 0.024581, 0.823314 
1249, 0.06245, 0.0171136, 78.5531, -2.47382, 0.145448, 0.024581, 0.823327 
1250, 0.0625, 0.0126029, 78.5531, -2.47382, 0.145448, 0.024581, 0.823314 
1251, 0.06255, 0.0195633, 78.5532, -2.47382, 0.145448, 0.024581, 0.823297 
1252, 0.0626, 0.0126277, 78.5531, -2.47382, 0.145448, 0.024581, 0.82328 
1253, 0.06265, 0.0221142, 78.553, -2.47382, 0.145448, 0.024581, 0.823276 
1254, 0.0627, 0.0215983, 78.5529, -2.47382, 0.145448, 0.024581, 0.823272 
1255, 0.06275, 0.0128203, 78.5528, -2.47382, 0.145448, 0.024581, 0.823284 
1256, 0.0628, 0.0136774, 78.5528, -2.47382, 0.145448, 0.024581, 0.823303 
1257, 0.06285, 0.0168849, 78.5529, -2.47382, 0.145448, 0.024581, 0.823321 
1258, 0.0629, 0.0191304, 78.553, -2.47382, 0.145448, 0.024581, 0.823327 
1259, 0.06295, 0.0261009, 78.5531, -2.47382, 0.145448, 0.024581, 0.823328 
1260, 0.063, 0.0225767, 78.5531, -2.47382, 0.145448, 0.024581, 0.823325 
1261, 0.06305, 0.021762, 78.553, -2.47382, 0.145448, 0.024581, 0.823322 
1262, 0.0631, 0.0172435, 78.5529, -2.47382, 0.145448, 0.024581, 0.823333 
1263, 0.06315, 0.0199457, 78.5528, -2.47382, 0.145448, 0.024581, 0.823323 
1264, 0.0632, 0.0224817, 78.5527, -2.47382, 0.145448, 0.024581, 0.82333 
1265, 0.06325, 0.0248429, 78.5527, -2.47382, 0.145448, 0.024581, 0.823331 
1266, 0.0633, 0.00950871, 78.5528, -2.47382, 0.145448, 0.024581, 0.823341 
1267, 0.06335, 0.0268504, 78.5529, -2.47382, 0.145448, 0.024581, 0.823333 
1268, 0.0634, 0.0129727, 78.553, -2.47382, 0.145448, 0.024581, 0.823333 
1269, 0.06345, 0.0222486, 78.553, -2.47382, 0.145448, 0.024581, 0.823338 
1270, 0.0635, 0.0123158, 78.5529, -2.47382, 0.145448, 0.024581, 0.82334 
1271, 0.06355, 0.00681179, 78.5527, -2.47382, 0.145448, 0.024581, 0.823326 
1272, 0.0636, 0.0181662, 78.5526, -2.47382, 0.145448, 0.024581, 0.823306 
1273, 0.06365, 0.0214998, 78.5526, -2.47382, 0.145448, 0.024581, 0.823294 
1274, 0.0637, 0.0118242, 78.5526, -2.47382, 0.145448, 0.024581, 0.823297 
1275, 0.06375, 0.0145039, 78.5527, -2.47382, 0.145448, 0.024581, 0.823305 
1276, 0.0638, 0.0152215, 78.5528, -2.47382, 0.145448, 0.024581, 0.823309 
1277, 0.06385, 0.00944343, 78.5528, -2.47382, 0.145448, 0.024581, 0.8233 
1278, 0.0639, 0.0201142, 78.5528, -2.47382, 0.145448, 0.024581, 0.823278 
1279, 0.06395, 0.0184733, 78.5527, -2.47382, 0.145448, 0.024581, 0.82325 
1280, 0.064, 0.0198627, 78.5525, -2.47382, 0.145448, 0.024581, 0.823235 
1281, 0.06405, 0.0157308, 78.5524, -2.47382, 0.145448, 0.024581, 0.823228 
1282, 0.0641, 0.0177056, 78.5524, -2.47382, 0.145448, 0.024581, 0.823225 
1283, 0.06415, 0.00987513, 78.5524, -2.47382, 0.145448, 0.024581, 0.823226 
1284, 0.0642, 0.0193886, 78.5525, -2.47382, 0.145448, 0.024581, 0.823227 
1285, 0.06425, 0.00868874, 78.5526, -2.47382, 0.145448, 0.024581, 0.823228 
1286, 0.0643, 0.0174037, 78.5526, -2.47382, 0.145448, 0.024581, 0.82321 
1287, 0.06435, 0.0132118, 78.5525, -2.47382, 0.145448, 0.024581, 0.82317 
1288, 0.0644, 0.0141508, 78.5524, -2.47382, 0.145448, 0.024581, 0.823138 
1289, 0.06445, 0.0160024, 78.5524, -2.47382, 0.145448, 0.024581, 0.823114 
1290, 0.0645, 0.00577822, 78.5523, -2.47382, 0.145448, 0.024581, 0.823101 
1291, 0.06455, 0.0176975, 78.5523, -2.47382, 0.145448, 0.024581, 0.823088 
1292, 0.0646, 0.0129432, 78.5523, -2.47382, 0.145448, 0.024581, 0.823085 
1293, 0.06465, 0.0168609, 78.5523, -2.47382, 0.145448, 0.024581, 0.823072 
1294, 0.0647, 0.0100563, 78.5524, -2.47382, 0.145448, 0.024581, 0.823051 
1295, 0.06475, 0.0160615, 78.5524, -2.47382, 0.145448, 0.024581, 0.82302 
1296, 0.0648, 0.00769651, 78.5523, -2.47382, 0.145448, 0.024581, 0.822991 
1297, 0.06485, 0.0206415, 78.5523, -2.47382, 0.145448, 0.024581, 0.822966 
1298, 0.0649, 0.013024, 78.5522, -2.47382, 0.145448, 0.024581, 0.822945 
1299, 0.06495, 0.0156499, 78.5521, -2.47382, 0.145448, 0.024581, 0.822923 
1300, 0.065, 0.0184317, 78.552, -2.47382, 0.145448, 0.024581, 0.822913 
1301, 0.06505, 0.0219892, 78.552, -2.47382, 0.145448, 0.024581, 0.822902 
1302, 0.0651, 0.0218401, 78.552, -2.47382, 0.145448, 0.024581, 0.822892 
1303, 0.06515, 0.0199408, 78.5521, -2.47382, 0.145448, 0.024581, 0.822872 
1304, 0.0652, 0.0192161, 78.5522, -2.47382, 0.145448, 0.024581, 0.822851 
1305, 0.06525, 0.0109769, 78.5522, -2.47382, 0.145448, 0.024581, 0.822822 
1306, 0.0653, 0.0152005, 78.5521, -2.47382, 0.145448, 0.024581, 0.8228 
1307, 0.06535, 0.0169822, 78.552, -2.47382, 0.145448, 0.024581, 0.822777 
1308, 0.0654, 0.00753787, 78.5519, -2.47382, 0.145448, 0.024581, 0.822758 
1309, 0.06545, 0.0126154, 78.5518, -2.47382, 0.145448, 0.024581, 0.82275 
1310, 0.0655, 0.0150096, 78.5517, -2.47382, 0.145448, 0.024581, 0.822741 
1311, 0.06555, 0.0140248, 78.5518, -2.47382, 0.145448, 0.024581, 0.822733 
1312, 0.0656, 0.0145875, 78.5519, -2.47382, 0.145448, 0.024581, 0.822722 
1313, 0.06565, 0.0123401, 78.552, -2.47382, 0.145448, 0.024581, 0.822707 
1314, 0.0657, 0.0144253, 78.552, -2.47382, 0.145448, 0.024581, 0.822679 
1315, 0.06575, 0.0131618, 78.552, -2.47382, 0.145448, 0.024581, 0.82265 
1316, 0.0658, 0.00881189, 78.5519, -2.47382, 0.145448, 0.024581, 0.822639 
1317, 0.06585, 0.0146232, 78.5517, -2.47382, 0.145448, 0.024581, 0.822628 
1318, 0.0659, 0.0125174, 78.5516, -2.47382, 0.145448, 0.024581, 0.822606 
1319, 0.06595, 0.0126366, 78.5515, -2.47382, 0.145448, 0.024581, 0.822586 
1320, 0.066, 0.014187, 78.5516, -2.47382, 0.145448, 0.024581, 0.822572 
1321, 0.06605, 0.0098667, 78.5517, -2.47382, 0.145448, 0.024581, 0.822564 
1322, 0.0661, 0.00856295, 78.5518, -2.47382, 0.145448, 0.024581, 0.822545 
1323, 0.06615, 0.0115337, 78.5518, -2.47382, 0.145448, 0.024581, 0.82252 
1324, 0.0662, 0.0113232, 78.5518, -2.47382, 0.145448, 0.024581, 0.822503 
1325, 0.06625, 0.00763156, 78.5516, -2.47382, 0.145448, 0.024581, 0.822486 
1326, 0.0663, 0.0145101, 78.5515, -2.47382, 0.145448, 0.024581, 0.822466 
1327, 0.06635, 0.0117335, 78.5513, -2.47382, 0.145448, 0.024581, 0.822456 
1328, 0.0664, 0.0174013, 78.5513, -2.47382, 0.145448, 0.024581, 0.822455 
1329, 0.06645, 0.0122344, 78.5514, -2.47382, 0.145448, 0.024581, 0.822465 
1330, 0.0665, 0.00945295, 78.5516, -2.47382, 0.145448, 0.024581, 0.822459 
1331, 0.06655, 0.0159326, 78.5517, -2.47382, 0.145448, 0.024581, 0.822453 
1332, 0.0666, 0.00373768, 78.5517, -2.47382, 0.145448, 0.024581, 0.822434 
1333, 0.06665, 0.0125176, 78.5516, -2.47382, 0.145448, 0.024581, 0.822414 
1334, 0.0667, 0.00996463, 78.5514, -2.47382, 0.145448, 0.024581, 0.82239 
1335, 0.06675, 0.0121536, 78.5513, -2.47382, 0.145448, 0.024581, 0.822377 
1336, 0.0668, 0.0158635, 78.5512, -2.47382, 0.145448, 0.024581, 0.822373 
1337, 0.06685, 0.013998, 78.5512, -2.47382, 0.145448, 0.024581, 0.822382 
1338, 0.0669, 0.00745695, 78.5513, -2.47382, 0.145448, 0.024581, 0.822393 
1339, 0.06695, 0.0115673, 78.5515, -2.47382, 0.145448, 0.024581, 0.822398 
1340, 0.067, 0.0124874, 78.5515, -2.47382, 0.145448, 0.024581, 0.822395 
1341, 0.06705, 0.00871088, 78.5515, -2.47382, 0.145448, 0.024581, 0.822373 
1342, 0.0671, 0.0140169, 78.5514, -2.47382, 0.145448, 0.024581, 0.822349 
1343, 0.06715, 0.0103088, 78.5513, -2.47382, 0.145448, 0.024581, 0.822328 
1344, 0.0672, 0.0216593, 78.5512, -2.47382, 0.145448, 0.024581, 0.822317 
1345, 0.06725, 0.0135451, 78.5511, -2.47382, 0.145448, 0.024581, 0.82232 
1346, 0.0673, 0.0130155, 78.5511, -2.47382, 0.145448, 0.024581, 0.822331 
1347, 0.06735, 0.00903411, 78.5512, -2.47382, 0.145448, 0.024581, 0.82234 
1348, 0.0674, 0.00996491, 78.5514, -2.47382, 0.145448, 0.024581, 0.822342 
1349, 0.06745, 0.0141088, 78.5515, -2.47382, 0.145448, 0.024581, 0.822328 
1350, 0.0675, 0.016784, 78.5514, -2.47382, 0.145448, 0.024581, 0.8223 
1351, 0.06755, 0.0143257, 78.5514, -2.47382, 0.145448, 0.024581, 0.822269 
1352, 0.0676, 0.0188193, 78.5513, -2.47382, 0.145448, 0.024581, 0.82226 
1353, 0.06765, 0.0192906, 78.5512, -2.47382, 0.145448, 0.024581, 0.822254 
1354, 0.0677, 0.0185825, 78.5511, -2.47382, 0.145448, 0.024581, 0.822258 
1355, 0.06775, 0.0219375, 78.5511, -2.47382, 0.145448, 0.024581, 0.822258 
1356, 0.0678, 0.0239661, 78.5512, -2.47382, 0.145448, 0.024581, 0.822264 
1357, 0.06785, 0.0171391, 78.5514, -2.47382, 0.145448, 0.024581, 0.822249 
1358, 0.0679, 0.00853688, 78.5514, -2.47382, 0.145448, 0.024581, 0.822228 
1359, 0.06795, 0.0137149, 78.5514, -2.47382, 0.145448, 0.024581, 0.822197 
1360, 0.068, 0.0126842, 78.5513, -2.47382, 0.145448, 0.024581, 0.822184 
1361, 0.06805, 0.00640644, 78.5512, -2.47382, 0.145448, 0.024581, 0.82218 
1362, 0.0681, 0.010711, 78.5512, -2.47382, 0.145448, 0.024581, 0.822176 
1363, 0.06815, 0.00550375, 78.5512, -2.47382, 0.145448, 0.024581, 0.822181 
1364, 0.0682, 0.00779149, 78.5512, -2.47382, 0.145448, 0.024581, 0.822172 
1365, 0.06825, 0.0119945, 78.5513, -2.47382, 0.145448, 0.024581, 0.822172 
1366, 0.0683, 0.00767322, 78.5514, -2.47382, 0.145448, 0.024581, 0.822152 
1367, 0.06835, 0.016349, 78.5515, -2.47382, 0.145448, 0.024581, 0.822136 
1368, 0.0684, 0.00736906, 78.5514, -2.47382, 0.145448, 0.024581, 0.822114 
1369, 0.06845, 0.00916782, 78.5514, -2.47382, 0.145448, 0.024581, 0.82211 
1370, 0.0685, 0.0147342, 78.5513, -2.47382, 0.145448, 0.024581, 0.822111 
1371, 0.06855, 0.0211227, 78.5513, -2.47382, 0.145448, 0.024581, 0.822119 
1372, 0.0686, 0.0125352, 78.5513, -2.47382, 0.145448, 0.024581, 0.822131 
1373, 0.06865, 0.00833052, 78.5513, -2.47382, 0.145448, 0.024581, 0.82214 
1374, 0.0687, 0.0186188, 78.5514, -2.47382, 0.145448, 0.024581, 0.822144 
1375, 0.06875, 0.0228867, 78.5515, -2.47382, 0.145448, 0.024581, 0.822142 
1376, 0.0688, 0.022432, 78.5515, -2.47382, 0.145448, 0.024581, 0.822139 
1377, 0.06885, 0.0167281, 78.5515, -2.47382, 0.145448, 0.024581, 0.822139 
1378, 0.0689, 0.0151237, 78.5515, -2.47382, 0.145448, 0.024581, 0.82214 
1379, 0.06895, 0.00709543, 78.5515, -2.47382, 0.145448, 0.024581, 0.822144 
1380, 0.069, 0.0241582, 78.5514, -2.47382, 0.145448, 0.024581, 0.822145 
1381, 0.06905, 0.0145395, 78.5514, -2.47382, 0.145448, 0.024581, 0.822147 
1382, 0.0691, 0.0168548, 78.5514, -2.47382, 0.145448, 0.024581, 0.822148 
1383, 0.06915, 0.0185115, 78.5514, -2.47382, 0.145448, 0.024581, 0.822157 
1384, 0.0692, 0.0260063, 78.5515, -2.47382, 0.145448, 0.024581, 0.822164 
1385, 0.06925, 0.0100682, 78.5517, -2.47382, 0.145448, 0.024581, 0.822169 
1386, 0.0693, 0.0185285, 78.5517, -2.47382, 0.145448, 0.024581, 0.82216 
1387, 0.06935, 0.0102853, 78.5517, -2.47382, 0.145448, 0.024581, 0.822154 
1388, 0.0694, 0.0101618, 78.5516, -2.47382, 0.145448, 0.024581, 0.822144 
1389, 0.06945, 0.0107598, 78.5515, -2.47382, 0.145448, 0.024581, 0.822139 
1390, 0.0695, 0.0196595, 78.5514, -2.47382, 0.145448, 0.024581, 0.822138 
1391, 0.06955, 0.00933008, 78.5514, -2.47382, 0.145448, 0.024581, 0.822152 
1392, 0.0696, 0.0165646, 78.5515, -2.47382, 0.145448, 0.024581, 0.822162 
1393, 0.06965, 0.0254882, 78.5517, -2.47382, 0.145448, 0.024581, 0.822172 
1394, 0.0697, 0.0235061, 78.5518, -2.47382, 0.145448, 0.024581, 0.82216 
1395, 0.06975, 0.0246403, 78.5518, -2.47382, 0.145448, 0.024581, 0.822145 
1396, 0.0698, 0.0185114, 78.5518, -2.47382, 0.145448, 0.024581, 0.822127 
1397, 0.06985, 0.019791, 78.5517, -2.47382, 0.145448, 0.024581, 0.822119 
1398, 0.0699, 0.0199319, 78.5516, -2.47382, 0.145448, 0.024581, 0.822113 
1399, 0.06995, 0.0113579, 78.5515, -2.47382, 0.145448, 0.024581, 0.822119 
1400, 0.07, 0.0162408, 78.5515, -2.47382, 0.145448, 0.024581, 0.822132 
1401, 0.07005, 0.019483, 78.5517, -2.47382, 0.145448, 0.024581, 0.82215 
1402, 0.0701, 0.0195185, 78.5518, -2.47382, 0.145448, 0.024581, 0.822154 
1403, 0.07015, 0.0153063, 78.552, -2.47382, 0.145448, 0.024581, 0.822147 
1404, 0.0702, 0.0220199, 78.552, -2.47382, 0.145448, 0.024581, 0.822133 
1405, 0.07025, 0.0246927, 78.5519, -2.47382, 0.145448, 0.024581, 0.822123 
1406, 0.0703, 0.0150947, 78.5517, -2.47382, 0.145448, 0.024581, 0.822117 
1407, 0.07035, 0.0135655, 78.5516, -2.47382, 0.145448, 0.024581, 0.822113 
1408, 0.0704, 0.0237026, 78.5516, -2.47382, 0.145448, 0.024581, 0.822121 
1409, 0.07045, 0.0158454, 78.5516, -2.47382, 0.145448, 0.024581, 0.822132 
1410, 0.0705, 0.0260389, 78.5518, -2.47382, 0.145448, 0.024581, 0.82214 
1411, 0.07055, 0.0187229, 78.552, -2.47382, 0.145448, 0.024581, 0.822145 
1412, 0.0706, 0.0144697, 78.5521, -2.47382, 0.145448, 0.024581, 0.822139 
1413, 0.07065, 0.0167633, 78.552, -2.47382, 0.145448, 0.024581, 0.822129 
1414, 0.0707, 0.0122812, 78.5519, -2.47382, 0.145448, 0.024581, 0.822124 
1415, 0.07075, 0.0134685, 78.5518, -2.47382, 0.145448, 0.024581, 0.822116 
1416, 0.0708, 0.0171255, 78.5517, -2.47382, 0.145448, 0.024581, 0.822116 
1417, 0.07085, 0.0182831, 78.5517, -2.47382, 0.145448, 0.024581, 0.822116 
1418, 0.0709, 0.0163291, 78.5518, -2.47382, 0.145448, 0.024581, 0.822137 
1419, 0.07095, 0.0091328, 78.5519, -2.47382, 0.145448, 0.024581, 0.82218 
1420, 0.071, 0.0111913, 78.5521, -2.47382, 0.145448, 0.024581, 0.822222 
1421, 0.07105, 0.00899186, 78.5521, -2.47382, 0.145448, 0.024581, 0.822253 
1422, 0.0711, 0.0217398, 78.5521, -2.47382, 0.145448, 0.024581, 0.822252 
1423, 0.07115, 0.0133629, 78.552, -2.47382, 0.145448, 0.024581, 0.822221 
1424, 0.0712, 0.0154272, 78.5519, -2.47382, 0.145448, 0.024581, 0.822198 
1425, 0.07125, 0.0224558, 78.5519, -2.47382, 0.145448, 0.024581, 0.82218 
1426, 0.0713, 0.018394, 78.5519, -2.47382, 0.145448, 0.024581, 0.822164 
1427, 0.07135, 0.0193876, 78.5519, -2.47382, 0.145448, 0.024581, 0.822169 
1428, 0.0714, 0.0241779, 78.552, -2.47382, 0.145448, 0.024581, 0.822167 
1429, 0.07145, 0.0160752, 78.5521, -2.47382, 0.145448, 0.024581, 0.82217 
1430, 0.0715, 0.0121667, 78.5522, -2.47382, 0.145448, 0.024581, 0.822146 
1431, 0.07155, 0.0190425, 78.5522, -2.47382, 0.145448, 0.024581, 0.82212 
1432, 0.0716, 0.0216221, 78.5521, -2.47382, 0.145448, 0.024581, 0.822099 
1433, 0.07165, 0.00339085, 78.5521, -2.47382, 0.145448, 0.024581, 0.822101 
1434, 0.0717, 0.0245171, 78.552, -2.47382, 0.145448, 0.024581, 0.82211 
1435, 0.07175, 0.0244277, 78.552, -2.47382, 0.145448, 0.024581, 0.822127 
1436, 0.0718, 0.0265651, 78.552, -2.47382, 0.145448, 0.024581, 0.822138 
1437, 0.07185, 0.0274998, 78.5521, -2.47382, 0.145448, 0.024581, 0.822142 
1438, 0.0719, 0.0249186, 78.5522, -2.47382, 0.145448, 0.024581, 0.82213 
1439, 0.07195, 0.0213067, 78.5523, -2.47382, 0.145448, 0.024581, 0.82211 
1440, 0.072, 0.0223606, 78.5523, -2.47382, 0.145448, 0.024581, 0.822095 
1441, 0.07205, 0.0135397, 78.5523, -2.47382, 0.145448, 0.024581, 0.822094 
1442, 0.0721, 0.0168845, 78.5522, -2.47382, 0.145448, 0.024581, 0.8221 
1443, 0.07215, 0.0192474, 78.5521, -2.47382, 0.145448, 0.024581, 0.822109 
1444, 0.0722, 0.0166145, 78.5521, -2.47382, 0.145448, 0.024581, 0.822112 
1445, 0.07225, 0.0190588, 78.5521, -2.47382, 0.145448, 0.024581, 0.822118 
1446, 0.0723, 0.0150217, 78.5522, -2.47382, 0.145448, 0.024581, 0.822117 
1447, 0.07235, 0.0193087, 78.5523, -2.47382, 0.145448, 0.024581, 0.822115 
1448, 0.0724, 0.0165367, 78.5524, -2.47382, 0.145448, 0.024581, 0.822109 
1449, 0.07245, 0.0144869, 78.5524, -2.47382, 0.145448, 0.024581, 0.822112 
1450, 0.0725, 0.0140841, 78.5524, -2.47382, 0.145448, 0.024581, 0.822111 
1451, 0.07255, 0.0169433, 78.5523, -2.47382, 0.145448, 0.024581, 0.82211 
1452, 0.0726, 0.0150004, 78.5522, -2.47382, 0.145448, 0.024581, 0.822107 
1453, 0.07265, 0.0132388, 78.5522, -2.47382, 0.145448, 0.024581, 0.822104 
1454, 0.0727, 0.0173425, 78.5522, -2.47382, 0.145448, 0.024581, 0.822108 
1455, 0.07275, 0.00984903, 78.5522, -2.47382, 0.145448, 0.024581, 0.822113 
1456, 0.0728, 0.0168141, 78.5524, -2.47382, 0.145448, 0.024581, 0.82212 
1457, 0.07285, 0.0188284, 78.5525, -2.47382, 0.145448, 0.024581, 0.822131 
1458, 0.0729, 0.018773, 78.5525, -2.47382, 0.145448, 0.024581, 0.822124 
1459, 0.07295, 0.0150806, 78.5525, -2.47382, 0.145448, 0.024581, 0.822115 
1460, 0.073, 0.00985854, 78.5524, -2.47382, 0.145448, 0.024581, 0.822096 
1461, 0.07305, 0.0138666, 78.5523, -2.47382, 0.145448, 0.024581, 0.82208 
1462, 0.0731, 0.0168032, 78.5522, -2.47382, 0.145448, 0.024581, 0.822067 
1463, 0.07315, 0.0241854, 78.5522, -2.47382, 0.145448, 0.024581, 0.822083 
1464, 0.0732, 0.0296101, 78.5523, -2.47382, 0.145448, 0.024581, 0.822097 
1465, 0.07325, 0.0292915, 78.5525, -2.47382, 0.145448, 0.024581, 0.822086 
1466, 0.0733, 0.0276622, 78.5526, -2.47382, 0.145448, 0.024581, 0.822068 
1467, 0.07335, 0.0206107, 78.5526, -2.47382, 0.145448, 0.024581, 0.822034 
1468, 0.0734, 0.0114068, 78.5525, -2.47382, 0.145448, 0.024581, 0.822005 
1469, 0.07345, 0.0194551, 78.5525, -2.47382, 0.145448, 0.024581, 0.821985 
1470, 0.0735, 0.0129827, 78.5524, -2.47382, 0.145448, 0.024581, 0.821977 
1471, 0.07355, 0.0157356, 78.5523, -2.47382, 0.145448, 0.024581, 0.821972 
1472, 0.0736, 0.0195861, 78.5523, -2.47382, 0.145448, 0.024581, 0.82198 
1473, 0.07365, 0.022274, 78.5524, -2.47382, 0.145448, 0.024581, 0.821996 
1474, 0.0737, 0.0233509, 78.5526, -2.47382, 0.145448, 0.024581, 0.822003 
1475, 0.07375, 0.0236777, 78.5527, -2.47382, 0.145448, 0.024581, 0.82199 
1476, 0.0738, 0.0192346, 78.5527, -2.47382, 0.145448, 0.024581, 0.821963 
1477, 0.07385, 0.0215145, 78.5526, -2.47382, 0.145448, 0.024581, 0.821938 
1478, 0.0739, 0.019462, 78.5525, -2.47382, 0.145448, 0.024581, 0.821923 
1479, 0.07395, 0.0173744, 78.5524, -2.47382, 0.145448, 0.024581, 0.821915 
1480, 0.074, 0.0215792, 78.5524, -2.47382, 0.145448, 0.024581, 0.821918 
1481, 0.07405, 0.0172667, 78.5524, -2.47382, 0.145448, 0.024581, 0.821937 
1482, 0.0741, 0.0169148, 78.5525, -2.47382, 0.145448, 0.024581, 0.821945 
1483, 0.07415, 0.0122342, 78.5527, -2.47382, 0.145448, 0.024581, 0.821937 
1484, 0.0742, 0.0154527, 78.5528, -2.47382, 0.145448, 0.024581, 0.821919 
1485, 0.07425, 0.0089697, 78.5528, -2.47382, 0.145448, 0.024581, 0.821897 
1486, 0.0743, 0.0139556, 78.5527, -2.47382, 0.145448, 0.024581, 0.821881 
1487, 0.07435, 0.019768, 78.5526, -2.47382, 0.145448, 0.024581, 0.821867 
1488, 0.0744, 0.0232523, 78.5525, -2.47382, 0.145448, 0.024581, 0.821866 
1489, 0.07445, 0.0147567, 78.5524, -2.47382, 0.145448, 0.024581, 0.821872 
1490, 0.0745, 0.0181598, 78.5525, -2.47382, 0.145448, 0.024581, 0.821879 
1491, 0.07455, 0.0165265, 78.5526, -2.47382, 0.145448, 0.024581, 0.821881 
1492, 0.0746, 0.0206175, 78.5528, -2.47382, 0.145448, 0.024581, 0.821872 
1493, 0.07465, 0.0125525, 78.5528, -2.47382, 0.145448, 0.024581, 0.821862 
1494, 0.0747, 0.0209869, 78.5528, -2.47382, 0.145448, 0.024581, 0.82184 
1495, 0.07475, 0.0209637, 78.5527, -2.47382, 0.145448, 0.024581, 0.82182 
1496, 0.0748, 0.0259067, 78.5526, -2.47382, 0.145448, 0.024581, 0.821806 
1497, 0.07485, 0.0236092, 78.5525, -2.47382, 0.145448, 0.024581, 0.821798 
1498, 0.0749, 0.0194029, 78.5525, -2.47382, 0.145448, 0.024581, 0.821789 
1499, 0.07495, 0.0272013, 78.5526, -2.47382, 0.145448, 0.024581, 0.821789 
1500, 0.075, 0.0180318, 78.5527, -2.47382, 0.145448, 0.024581, 0.821791 
1501, 0.07505, 0.0184386, 78.5528, -2.47382, 0.145448, 0.024581, 0.821781 
1502, 0.0751, 0.016349, 78.5528, -2.47382, 0.145448, 0.024581, 0.821755 
1503, 0.07515, 0.0274377, 78.5528, -2.47382, 0.145448, 0.024581, 0.821726 
1504, 0.0752, 0.0259427, 78.5527, -2.47382, 0.145448, 0.024581, 0.8217 
1505, 0.07525, 0.0132759, 78.5527, -2.47382, 0.145448, 0.024581, 0.821683 
1506, 0.0753, 0.017988, 78.5526, -2.47382, 0.145448, 0.024581, 0.821665 
1507, 0.07535, 0.0152662, 78.5526, -2.47382, 0.145448, 0.024581, 0.821658 
1508, 0.0754, 0.0182437, 78.5526, -2.47382, 0.145448, 0.024581, 0.821655 
1509, 0.07545, 0.0173532, 78.5527, -2.47382, 0.145448, 0.024581, 0.821656 
1510, 0.0755, 0.0130774, 78.5528, -2.47382, 0.145448, 0.024581, 0.82164 
1511, 0.07555, 0.0152577, 78.5528, -2.47382, 0.145448, 0.024581, 0.821618 
1512, 0.0756, 0.00931109, 78.5528, -2.47382, 0.145448, 0.024581, 0.821587 
1513, 0.07565, 0.0117989, 78.5528, -2.47382, 0.145448, 0.024581, 0.821561 
1514, 0.0757, 0.0160166, 78.5527, -2.47382, 0.145448, 0.024581, 0.821541 
1515, 0.07575, 0.0224895, 78.5526, -2.47382, 0.145448, 0.024581, 0.821528 
1516, 0.0758, 0.0189901, 78.5526, -2.47382, 0.145448, 0.024581, 0.821524 
1517, 0.07585, 0.0123199, 78.5526, -2.47382, 0.145448, 0.024581, 0.82152 
1518, 0.0759, 0.0102243, 78.5527, -2.47382, 0.145448, 0.024581, 0.821513 
1519, 0.07595, 0.00898669, 78.5528, -2.47382, 0.145448, 0.024581, 0.821498 
1520, 0.076, 0.011381, 78.5528, -2.47382, 0.145448, 0.024581, 0.821481 
1521, 0.07605, 0.0178655, 78.5528, -2.47382, 0.145448, 0.024581, 0.821461 
