iteration, time, drag coeff, lift coeff, side force coeff, net force [x], net force [y], net force [z], net static pressure force [x], net static pressure force [y], net static pressure force [z] 
2896, 0.1448, 0.361954, -0.159281, 0.00544647, 281.6, 4.23735, -123.921, 253.394, 4.23493, -125.204 
2897, 0.14485, 0.36192, -0.159201, 0.00542372, 281.574, 4.21965, -123.858, 253.366, 4.20805, -125.135 
2898, 0.1449, 0.361881, -0.159113, 0.00538762, 281.543, 4.19157, -123.79, 253.338, 4.17714, -125.067 
2899, 0.14495, 0.361841, -0.159025, 0.00534503, 281.513, 4.15843, -123.721, 253.315, 4.14563, -124.998 
2900, 0.145, 0.361805, -0.158935, 0.0053024, 281.484, 4.12527, -123.651, 253.298, 4.1162, -124.932 
2901, 0.14505, 0.361794, -0.158851, 0.00526426, 281.476, 4.09559, -123.586, 253.283, 4.0897, -124.869 
2902, 0.1451, 0.361786, -0.158772, 0.00523238, 281.469, 4.07079, -123.525, 253.267, 4.06198, -124.806 
2903, 0.14515, 0.361771, -0.158693, 0.00519964, 281.458, 4.04532, -123.463, 253.247, 4.02903, -124.742 
2904, 0.1452, 0.36175, -0.158613, 0.00515936, 281.442, 4.01398, -123.401, 253.221, 3.98994, -124.674 
2905, 0.14525, 0.361717, -0.158527, 0.00510963, 281.416, 3.97529, -123.334, 253.189, 3.94644, -124.605 
2906, 0.1453, 0.361672, -0.158438, 0.00505306, 281.381, 3.93128, -123.264, 253.159, 3.89906, -124.531 
2907, 0.14535, 0.361619, -0.158342, 0.0049904, 281.34, 3.88253, -123.19, 253.132, 3.85149, -124.458 
2908, 0.1454, 0.361596, -0.158247, 0.00492771, 281.321, 3.83376, -123.116, 253.107, 3.80531, -124.376 
2909, 0.14545, 0.361548, -0.158141, 0.00486862, 281.285, 3.78779, -123.034, 253.083, 3.76246, -124.3 
2910, 0.1455, 0.361495, -0.158043, 0.00481538, 281.243, 3.74636, -122.957, 253.059, 3.71881, -124.229 
2911, 0.14555, 0.361454, -0.157953, 0.00476147, 281.211, 3.70443, -122.887, 253.032, 3.67081, -124.155 
2912, 0.1456, 0.361411, -0.15786, 0.00470077, 281.178, 3.65719, -122.815, 253.002, 3.61819, -124.08 
2913, 0.14565, 0.361369, -0.157764, 0.00463271, 281.145, 3.60425, -122.74, 252.968, 3.56353, -123.998 
2914, 0.1457, 0.361327, -0.157658, 0.00456184, 281.113, 3.54911, -122.658, 252.932, 3.50816, -123.913 
2915, 0.14575, 0.361278, -0.157548, 0.00449061, 281.074, 3.49369, -122.572, 252.9, 3.45317, -123.83 
2916, 0.1458, 0.361244, -0.157441, 0.00441994, 281.048, 3.43871, -122.489, 252.869, 3.39917, -123.748 
2917, 0.14585, 0.361204, -0.157336, 0.00435098, 281.017, 3.38506, -122.408, 252.839, 3.34626, -123.666 
2918, 0.1459, 0.361177, -0.157232, 0.00428393, 280.996, 3.3329, -122.326, 252.806, 3.29243, -123.584 
2919, 0.14595, 0.361141, -0.157128, 0.00421572, 280.968, 3.27983, -122.246, 252.771, 3.23626, -123.498 
2920, 0.146, 0.361107, -0.157019, 0.00414371, 280.941, 3.22381, -122.161, 252.734, 3.17765, -123.41 
2921, 0.14605, 0.361065, -0.156908, 0.0040678, 280.909, 3.16475, -122.074, 252.695, 3.11882, -123.316 
2922, 0.1461, 0.361022, -0.156786, 0.00399185, 280.875, 3.10566, -121.979, 252.654, 3.06079, -123.221 
2923, 0.14615, 0.360973, -0.156663, 0.00391761, 280.837, 3.0479, -121.883, 252.615, 3.00419, -123.125 
2924, 0.1462, 0.36093, -0.156538, 0.00384583, 280.804, 2.99205, -121.787, 252.576, 2.9477, -123.033 
2925, 0.14625, 0.360887, -0.156421, 0.00377382, 280.77, 2.93603, -121.695, 252.538, 2.8914, -122.941 
2926, 0.1463, 0.360842, -0.156304, 0.00370186, 280.735, 2.88005, -121.604, 252.499, 2.83566, -122.851 
2927, 0.14635, 0.360786, -0.156189, 0.00363062, 280.692, 2.82462, -121.515, 252.459, 2.77956, -122.758 
2928, 0.1464, 0.360738, -0.156072, 0.00355844, 280.654, 2.76847, -121.424, 252.419, 2.72348, -122.665 
2929, 0.14645, 0.360691, -0.155953, 0.00348596, 280.617, 2.71208, -121.332, 252.378, 2.66873, -122.568 
2930, 0.1465, 0.360644, -0.155826, 0.00341534, 280.581, 2.65713, -121.233, 252.338, 2.61524, -122.469 
2931, 0.14655, 0.360595, -0.155698, 0.00334656, 280.543, 2.60362, -121.133, 252.299, 2.5641, -122.371 
2932, 0.1466, 0.360552, -0.155572, 0.00328149, 280.509, 2.553, -121.035, 252.261, 2.51449, -122.276 
2933, 0.14665, 0.360508, -0.155449, 0.00321888, 280.475, 2.50429, -120.94, 252.222, 2.46594, -122.18 
2934, 0.1467, 0.360464, -0.155327, 0.0031574, 280.441, 2.45646, -120.844, 252.181, 2.41556, -122.087 
2935, 0.14675, 0.360408, -0.155208, 0.00309294, 280.397, 2.40631, -120.752, 252.139, 2.36593, -121.99 
2936, 0.1468, 0.360331, -0.155084, 0.00302873, 280.338, 2.35635, -120.655, 252.096, 2.31809, -121.895 
2937, 0.14685, 0.360272, -0.154962, 0.00296663, 280.291, 2.30804, -120.56, 252.053, 2.27212, -121.795 
2938, 0.1469, 0.360213, -0.154832, 0.00290713, 280.246, 2.26175, -120.459, 252.012, 2.2275, -121.693 
2939, 0.14695, 0.360165, -0.1547, 0.00284935, 280.209, 2.21679, -120.356, 251.973, 2.18565, -121.595 
2940, 0.147, 0.360119, -0.154573, 0.0027956, 280.172, 2.17498, -120.258, 251.933, 2.14543, -121.499 
2941, 0.14705, 0.360068, -0.15445, 0.00274482, 280.133, 2.13547, -120.162, 251.894, 2.10827, -121.407 
2942, 0.1471, 0.36002, -0.154332, 0.00269877, 280.095, 2.09964, -120.07, 251.851, 2.06958, -121.311 
2943, 0.14715, 0.359957, -0.15421, 0.00265005, 280.047, 2.06174, -119.976, 251.806, 2.03171, -121.218 
2944, 0.1472, 0.359878, -0.154091, 0.00260134, 279.985, 2.02384, -119.883, 251.762, 1.99406, -121.121 
2945, 0.14725, 0.359819, -0.153966, 0.00255253, 279.939, 1.98587, -119.786, 251.715, 1.95727, -121.024 
2946, 0.1473, 0.359757, -0.15384, 0.00250416, 279.891, 1.94824, -119.688, 251.67, 1.92296, -120.927 
2947, 0.14735, 0.359691, -0.153714, 0.00245907, 279.84, 1.91316, -119.589, 251.628, 1.89072, -120.834 
2948, 0.1474, 0.359637, -0.153593, 0.00241714, 279.798, 1.88054, -119.496, 251.588, 1.8616, -120.743 
2949, 0.14745, 0.359597, -0.153476, 0.00238046, 279.766, 1.852, -119.405, 251.545, 1.83566, -120.656 
2950, 0.1475, 0.359549, -0.153365, 0.00234886, 279.729, 1.82741, -119.318, 251.498, 1.80982, -120.569 
2951, 0.14755, 0.359497, -0.153254, 0.00231747, 279.688, 1.80299, -119.232, 251.45, 1.78365, -120.484 
2952, 0.1476, 0.359431, -0.153146, 0.00228456, 279.637, 1.77739, -119.148, 251.399, 1.75678, -120.395 
2953, 0.14765, 0.359345, -0.153032, 0.00224947, 279.571, 1.75009, -119.059, 251.349, 1.73076, -120.307 
2954, 0.1477, 0.359278, -0.152918, 0.00221486, 279.518, 1.72316, -118.97, 251.3, 1.70565, -120.218 
2955, 0.14775, 0.35922, -0.152802, 0.00218117, 279.473, 1.69695, -118.88, 251.252, 1.68426, -120.133 
2956, 0.1478, 0.359168, -0.152692, 0.00215306, 279.433, 1.67508, -118.794, 251.205, 1.66577, -120.051 
2957, 0.14785, 0.359117, -0.152586, 0.00212956, 279.393, 1.6568, -118.712, 251.156, 1.64972, -119.97 
2958, 0.1479, 0.35906, -0.152482, 0.00211013, 279.349, 1.64168, -118.631, 251.104, 1.6348, -119.89 
2959, 0.14795, 0.358998, -0.152381, 0.00209269, 279.301, 1.62811, -118.552, 251.049, 1.61944, -119.812 
2960, 0.148, 0.35893, -0.152281, 0.0020742, 279.247, 1.61372, -118.475, 250.992, 1.60331, -119.731 
2961, 0.14805, 0.358859, -0.152178, 0.00205363, 279.192, 1.59773, -118.394, 250.934, 1.5855, -119.652 
2962, 0.1481, 0.358782, -0.152075, 0.00202965, 279.133, 1.57907, -118.314, 250.877, 1.56925, -119.572 
2963, 0.14815, 0.3587, -0.15197, 0.00200741, 279.069, 1.56176, -118.233, 250.821, 1.55577, -119.494 
2964, 0.1482, 0.358637, -0.151869, 0.00198924, 279.02, 1.54763, -118.154, 250.764, 1.54535, -119.418 
2965, 0.14825, 0.358566, -0.151771, 0.00197598, 278.964, 1.53731, -118.078, 250.704, 1.53767, -119.345 
2966, 0.1483, 0.35849, -0.151678, 0.00196701, 278.905, 1.53034, -118.005, 250.644, 1.53068, -119.274 
2967, 0.14835, 0.358415, -0.151588, 0.00195939, 278.847, 1.5244, -117.935, 250.58, 1.5237, -119.204 
2968, 0.1484, 0.358336, -0.151499, 0.00195178, 278.786, 1.51849, -117.866, 250.514, 1.51531, -119.133 
2969, 0.14845, 0.358256, -0.151407, 0.00194144, 278.723, 1.51044, -117.795, 250.449, 1.50571, -119.064 
2970, 0.1485, 0.358176, -0.151318, 0.00192821, 278.661, 1.50015, -117.725, 250.383, 1.49564, -118.996 
2971, 0.14855, 0.358097, -0.151229, 0.00191377, 278.599, 1.48892, -117.656, 250.32, 1.49002, -118.933 
2972, 0.1486, 0.358022, -0.151146, 0.00190586, 278.541, 1.48276, -117.592, 250.254, 1.4865, -118.871 
2973, 0.14865, 0.357941, -0.151067, 0.00190156, 278.478, 1.47941, -117.53, 250.188, 1.48561, -118.813 
2974, 0.1487, 0.357859, -0.150993, 0.00190135, 278.415, 1.47925, -117.473, 250.12, 1.48543, -118.759 
2975, 0.14875, 0.357775, -0.150923, 0.0019023, 278.349, 1.47999, -117.418, 250.051, 1.48503, -118.705 
2976, 0.1488, 0.357691, -0.150856, 0.00190269, 278.283, 1.48029, -117.366, 249.982, 1.4833, -118.653 
2977, 0.14885, 0.357606, -0.150789, 0.00190064, 278.218, 1.47869, -117.313, 249.912, 1.48087, -118.601 
2978, 0.1489, 0.35752, -0.150721, 0.00189706, 278.151, 1.47591, -117.261, 249.841, 1.47824, -118.552 
2979, 0.14895, 0.35743, -0.150657, 0.00189255, 278.08, 1.47241, -117.211, 249.77, 1.47825, -118.507 
2980, 0.149, 0.357333, -0.150599, 0.00189181, 278.005, 1.47183, -117.166, 249.697, 1.48125, -118.463 
2981, 0.14905, 0.357237, -0.150542, 0.00189578, 277.931, 1.47492, -117.122, 249.622, 1.48775, -118.423 
2982, 0.1491, 0.357134, -0.15049, 0.00190526, 277.851, 1.48229, -117.082, 249.548, 1.49561, -118.381 
2983, 0.14915, 0.357048, -0.150437, 0.00191669, 277.783, 1.49118, -117.04, 249.475, 1.50237, -118.345 
2984, 0.1492, 0.356959, -0.150391, 0.00192599, 277.714, 1.49842, -117.004, 249.401, 1.50728, -118.31 
2985, 0.14925, 0.356869, -0.150347, 0.00193199, 277.644, 1.50309, -116.97, 249.326, 1.51204, -118.277 
2986, 0.1493, 0.356765, -0.150303, 0.00193744, 277.563, 1.50733, -116.936, 249.248, 1.51755, -118.241 
2987, 0.14935, 0.356668, -0.150256, 0.0019437, 277.488, 1.5122, -116.899, 249.17, 1.52347, -118.21 
2988, 0.1494, 0.356566, -0.150215, 0.00195082, 277.408, 1.51774, -116.868, 249.09, 1.53326, -118.18 
2989, 0.14945, 0.356464, -0.150177, 0.00196354, 277.329, 1.52763, -116.837, 249.011, 1.54608, -118.155 
2990, 0.1495, 0.356363, -0.150145, 0.00198114, 277.25, 1.54132, -116.813, 248.933, 1.56013, -118.131 
2991, 0.14955, 0.356257, -0.150113, 0.00200061, 277.168, 1.55647, -116.788, 248.855, 1.57388, -118.109 
2992, 0.1496, 0.356166, -0.150085, 0.00201925, 277.097, 1.57098, -116.766, 248.778, 1.58556, -118.088 
2993, 0.14965, 0.356073, -0.150058, 0.00203411, 277.025, 1.58254, -116.745, 248.7, 1.59475, -118.068 
2994, 0.1497, 0.355978, -0.150032, 0.00204447, 276.951, 1.59059, -116.725, 248.621, 1.60367, -118.052 
2995, 0.14975, 0.355881, -0.15001, 0.00205448, 276.875, 1.59838, -116.708, 248.541, 1.61553, -118.037 
2996, 0.1498, 0.355779, -0.149991, 0.00206926, 276.796, 1.60988, -116.693, 248.459, 1.6299, -118.026 
2997, 0.14985, 0.355675, -0.149977, 0.00208815, 276.715, 1.62458, -116.682, 248.379, 1.64725, -118.018 
2998, 0.1499, 0.355573, -0.149967, 0.00211183, 276.636, 1.643, -116.675, 248.3, 1.66565, -118.013 
2999, 0.14995, 0.355473, -0.149961, 0.00213714, 276.558, 1.66269, -116.67, 248.222, 1.68363, -118.01 
3000, 0.15, 0.355376, -0.149958, 0.00216144, 276.483, 1.6816, -116.667, 248.144, 1.69838, -118.008 
3001, 0.15005, 0.355281, -0.149954, 0.00218023, 276.408, 1.69622, -116.664, 248.067, 1.70959, -118.009 
3002, 0.1501, 0.355171, -0.149955, 0.00219279, 276.323, 1.70599, -116.665, 247.988, 1.71967, -118.007 
3003, 0.15015, 0.35504, -0.149951, 0.00220357, 276.221, 1.71438, -116.662, 247.91, 1.73269, -118.009 
3004, 0.1502, 0.354936, -0.149952, 0.00221957, 276.14, 1.72683, -116.663, 247.831, 1.7497, -118.014 
3005, 0.15025, 0.354832, -0.149959, 0.00224277, 276.059, 1.74487, -116.668, 247.751, 1.76881, -118.022 
3006, 0.1503, 0.35473, -0.149969, 0.00226926, 275.98, 1.76548, -116.676, 247.672, 1.78812, -118.034 
3007, 0.15035, 0.35462, -0.149984, 0.00229582, 275.895, 1.78614, -116.688, 247.596, 1.8062, -118.045 
3008, 0.1504, 0.354526, -0.149999, 0.00231987, 275.821, 1.80486, -116.699, 247.521, 1.821, -118.057 
3009, 0.15045, 0.354432, -0.150015, 0.00233788, 275.748, 1.81887, -116.712, 247.446, 1.83356, -118.067 
3010, 0.1505, 0.354344, -0.150027, 0.00235196, 275.68, 1.82982, -116.721, 247.373, 1.8461, -118.079 
3011, 0.15055, 0.354253, -0.150041, 0.00236631, 275.609, 1.84099, -116.732, 247.299, 1.86208, -118.089 
3012, 0.1506, 0.354162, -0.150054, 0.00238667, 275.538, 1.85683, -116.742, 247.224, 1.88102, -118.102 
3013, 0.15065, 0.354065, -0.15007, 0.00241237, 275.462, 1.87683, -116.755, 247.146, 1.90267, -118.115 
3014, 0.1507, 0.353951, -0.150087, 0.00244241, 275.374, 1.90019, -116.768, 247.067, 1.92382, -118.126 
3015, 0.15075, 0.353816, -0.150101, 0.00247127, 275.269, 1.92265, -116.778, 246.993, 1.94154, -118.137 
3016, 0.1508, 0.353719, -0.150114, 0.00249376, 275.194, 1.94015, -116.789, 246.921, 1.95688, -118.148 
3017, 0.15085, 0.353631, -0.150129, 0.0025119, 275.125, 1.95425, -116.8, 246.85, 1.97194, -118.156 
3018, 0.1509, 0.353534, -0.150138, 0.00252931, 275.049, 1.9678, -116.807, 246.779, 1.98983, -118.161 
3019, 0.15095, 0.353426, -0.150143, 0.00255176, 274.965, 1.98527, -116.811, 246.711, 2.01033, -118.168 
3020, 0.151, 0.353337, -0.150152, 0.00257858, 274.896, 2.00614, -116.818, 246.642, 2.03268, -118.17 
3021, 0.15105, 0.35324, -0.150153, 0.00260835, 274.821, 2.0293, -116.819, 246.573, 2.05576, -118.173 
3022, 0.1511, 0.353143, -0.150156, 0.00263961, 274.745, 2.05361, -116.822, 246.505, 2.07839, -118.179 
3023, 0.15115, 0.353052, -0.150164, 0.00266961, 274.675, 2.07696, -116.827, 246.439, 2.09919, -118.178 
3024, 0.1512, 0.352956, -0.150163, 0.00269598, 274.6, 2.09747, -116.827, 246.377, 2.11786, -118.181 
3025, 0.15125, 0.352877, -0.150166, 0.00271864, 274.538, 2.1151, -116.829, 246.317, 2.13826, -118.181 
3026, 0.1513, 0.352807, -0.150165, 0.00274402, 274.484, 2.13485, -116.829, 246.257, 2.16059, -118.178 
3027, 0.15135, 0.352736, -0.150162, 0.00277263, 274.429, 2.15711, -116.826, 246.199, 2.18443, -118.175 
3028, 0.1514, 0.35267, -0.150157, 0.00280365, 274.377, 2.18124, -116.822, 246.142, 2.20948, -118.171 
3029, 0.15145, 0.352604, -0.150152, 0.00283649, 274.326, 2.20679, -116.818, 246.088, 2.23433, -118.165 
3030, 0.1515, 0.352545, -0.150144, 0.00286872, 274.28, 2.23186, -116.812, 246.035, 2.25831, -118.158 
3031, 0.15155, 0.352486, -0.150135, 0.00289973, 274.234, 2.25599, -116.805, 245.984, 2.2823, -118.148 
3032, 0.1516, 0.352431, -0.150123, 0.00293073, 274.192, 2.28011, -116.795, 245.934, 2.30627, -118.136 
3033, 0.15165, 0.352374, -0.150108, 0.00296145, 274.147, 2.30401, -116.784, 245.884, 2.3305, -118.121 
3034, 0.1517, 0.352312, -0.150089, 0.00299216, 274.098, 2.3279, -116.769, 245.833, 2.35602, -118.102 
3035, 0.15175, 0.352238, -0.150064, 0.00302496, 274.041, 2.35341, -116.749, 245.783, 2.38341, -118.079 
3036, 0.1518, 0.352164, -0.150033, 0.00306061, 273.983, 2.38115, -116.725, 245.735, 2.41119, -118.051 
3037, 0.15185, 0.352082, -0.149996, 0.00309636, 273.92, 2.40897, -116.697, 245.693, 2.43907, -118.023 
3038, 0.1519, 0.352034, -0.149958, 0.00313177, 273.882, 2.43651, -116.668, 245.653, 2.46596, -117.993 
3039, 0.15195, 0.351991, -0.14992, 0.0031659, 273.849, 2.46307, -116.638, 245.613, 2.49421, -117.96 
3040, 0.152, 0.351945, -0.149878, 0.00320225, 273.813, 2.49135, -116.605, 245.572, 2.52276, -117.923 
3041, 0.15205, 0.351893, -0.149831, 0.00323925, 273.773, 2.52013, -116.569, 245.53, 2.55309, -117.882 
3042, 0.1521, 0.351839, -0.149777, 0.00327858, 273.731, 2.55074, -116.527, 245.488, 2.58374, -117.836 
3043, 0.15215, 0.351789, -0.149717, 0.00331844, 273.692, 2.58174, -116.48, 245.446, 2.61466, -117.786 
3044, 0.1522, 0.351738, -0.149652, 0.00335853, 273.652, 2.61293, -116.43, 245.408, 2.64581, -117.735 
3045, 0.15225, 0.351689, -0.149586, 0.00339821, 273.614, 2.64381, -116.378, 245.375, 2.67673, -117.681 
3046, 0.1523, 0.351654, -0.149517, 0.0034373, 273.587, 2.67422, -116.324, 245.342, 2.70722, -117.625 
3047, 0.15235, 0.351618, -0.149446, 0.00347552, 273.559, 2.70396, -116.269, 245.309, 2.73909, -117.566 
3048, 0.1524, 0.351581, -0.149368, 0.00351599, 273.53, 2.73544, -116.209, 245.275, 2.77314, -117.502 
3049, 0.15245, 0.351541, -0.149287, 0.00356043, 273.499, 2.77001, -116.145, 245.238, 2.80976, -117.435 
3050, 0.1525, 0.351488, -0.149199, 0.00360919, 273.457, 2.80795, -116.077, 245.2, 2.8462, -117.363 
3051, 0.15255, 0.351442, -0.149107, 0.0036573, 273.422, 2.84538, -116.005, 245.165, 2.88128, -117.29 
3052, 0.1526, 0.351403, -0.149012, 0.00370259, 273.391, 2.88062, -115.931, 245.132, 2.91498, -117.215 
3053, 0.15265, 0.351362, -0.148914, 0.00374498, 273.36, 2.91359, -115.855, 245.104, 2.94863, -117.137 
3054, 0.1527, 0.351334, -0.148814, 0.00378659, 273.338, 2.94596, -115.777, 245.078, 2.9829, -117.06 
3055, 0.15275, 0.351309, -0.148715, 0.00382901, 273.319, 2.97897, -115.7, 245.053, 3.02015, -116.979 
3056, 0.1528, 0.351288, -0.148611, 0.00387627, 273.302, 3.01574, -115.62, 245.027, 3.06106, -116.897 
3057, 0.15285, 0.351258, -0.148506, 0.00393006, 273.278, 3.05759, -115.538, 244.996, 3.10488, -116.812 
3058, 0.1529, 0.351209, -0.148396, 0.00398897, 273.241, 3.10342, -115.452, 244.963, 3.14886, -116.72 
3059, 0.15295, 0.351138, -0.148277, 0.00404779, 273.185, 3.14918, -115.359, 244.932, 3.1891, -116.628 
3060, 0.153, 0.351091, -0.148156, 0.00409944, 273.149, 3.18937, -115.265, 244.904, 3.22736, -116.533 
3061, 0.15305, 0.351046, -0.148032, 0.00414683, 273.114, 3.22624, -115.169, 244.881, 3.26547, -116.438 
3062, 0.1531, 0.351025, -0.147909, 0.00419337, 273.097, 3.26244, -115.073, 244.862, 3.3064, -116.345 
3063, 0.15315, 0.351014, -0.14779, 0.00424443, 273.089, 3.30217, -114.981, 244.845, 3.35236, -116.251 
3064, 0.1532, 0.351002, -0.14767, 0.00430384, 273.08, 3.34839, -114.887, 244.827, 3.40314, -116.157 
3065, 0.15325, 0.350977, -0.147549, 0.00437118, 273.06, 3.40078, -114.793, 244.808, 3.45477, -116.059 
3066, 0.1533, 0.350951, -0.147423, 0.00443973, 273.04, 3.45411, -114.695, 244.785, 3.50445, -115.959 
3067, 0.15335, 0.350911, -0.147292, 0.0045046, 273.009, 3.50458, -114.593, 244.764, 3.55266, -115.855 
3068, 0.1534, 0.350887, -0.147157, 0.00456627, 272.99, 3.55256, -114.488, 244.746, 3.59966, -115.754 
3069, 0.15345, 0.350871, -0.147026, 0.00462528, 272.978, 3.59847, -114.386, 244.732, 3.64718, -115.654 
3070, 0.1535, 0.350867, -0.146897, 0.00468475, 272.974, 3.64474, -114.286, 244.721, 3.6973, -115.556 
3071, 0.15355, 0.35086, -0.146771, 0.00474862, 272.969, 3.69442, -114.188, 244.71, 3.75217, -115.456 
3072, 0.1536, 0.350842, -0.146642, 0.00482009, 272.955, 3.75003, -114.087, 244.698, 3.80984, -115.356 
3073, 0.15365, 0.35082, -0.146514, 0.00489613, 272.938, 3.80919, -113.988, 244.685, 3.86738, -115.254 
3074, 0.1537, 0.350798, -0.146382, 0.00497115, 272.921, 3.86755, -113.885, 244.671, 3.92212, -115.15 
3075, 0.15375, 0.35078, -0.146248, 0.0050413, 272.907, 3.92213, -113.781, 244.658, 3.97465, -115.047 
3076, 0.1538, 0.350771, -0.146112, 0.00510779, 272.9, 3.97386, -113.675, 244.646, 4.02665, -114.943 
3077, 0.15385, 0.350763, -0.145978, 0.00517349, 272.893, 4.02498, -113.571, 244.636, 4.08071, -114.841 
3078, 0.1539, 0.350745, -0.145846, 0.00524247, 272.88, 4.07864, -113.468, 244.628, 4.13637, -114.742 
3079, 0.15395, 0.350736, -0.145718, 0.0053143, 272.872, 4.13452, -113.368, 244.62, 4.19456, -114.643 
3080, 0.154, 0.350733, -0.14559, 0.00539056, 272.87, 4.19386, -113.269, 244.611, 4.25303, -114.543 
3081, 0.15405, 0.350725, -0.145462, 0.0054672, 272.864, 4.25348, -113.17, 244.6, 4.30946, -114.442 
3082, 0.1541, 0.350716, -0.145332, 0.00554017, 272.857, 4.31025, -113.068, 244.59, 4.36313, -114.343 
3083, 0.15415, 0.350705, -0.145203, 0.00560854, 272.849, 4.36344, -112.968, 244.581, 4.41381, -114.242 
3084, 0.1542, 0.350698, -0.145072, 0.00567214, 272.843, 4.41292, -112.866, 244.571, 4.46357, -114.141 
3085, 0.15425, 0.350689, -0.144941, 0.00573489, 272.836, 4.46174, -112.764, 244.562, 4.51566, -114.043 
3086, 0.1543, 0.350683, -0.144813, 0.00580205, 272.831, 4.51399, -112.665, 244.551, 4.56959, -113.946 
3087, 0.15435, 0.35067, -0.144689, 0.0058728, 272.821, 4.56904, -112.568, 244.54, 4.6237, -113.85 
3088, 0.1544, 0.35065, -0.144564, 0.00594409, 272.806, 4.6245, -112.471, 244.53, 4.67548, -113.756 
3089, 0.15445, 0.350637, -0.144442, 0.00601157, 272.795, 4.677, -112.376, 244.521, 4.72492, -113.663 
3090, 0.1545, 0.350626, -0.144323, 0.00607504, 272.787, 4.72638, -112.283, 244.513, 4.77125, -113.573 
3091, 0.15455, 0.350623, -0.144206, 0.0061337, 272.785, 4.77202, -112.192, 244.508, 4.81442, -113.484 
3092, 0.1546, 0.350618, -0.144091, 0.00618754, 272.781, 4.8139, -112.103, 244.503, 4.8564, -113.397 
3093, 0.15465, 0.35061, -0.143978, 0.00624021, 272.775, 4.85488, -112.015, 244.5, 4.90019, -113.313 
3094, 0.1547, 0.350609, -0.143868, 0.00629681, 272.774, 4.89891, -111.929, 244.497, 4.94535, -113.233 
3095, 0.15475, 0.350608, -0.143764, 0.00635661, 272.773, 4.94544, -111.848, 244.493, 4.98928, -113.156 
3096, 0.1548, 0.350608, -0.143664, 0.00641482, 272.773, 4.99073, -111.77, 244.491, 5.02992, -113.084 
3097, 0.15485, 0.350606, -0.143571, 0.00646804, 272.771, 5.03213, -111.699, 244.491, 5.06726, -113.017 
3098, 0.1549, 0.35061, -0.143485, 0.00651599, 272.774, 5.06944, -111.631, 244.492, 5.10086, -112.955 
3099, 0.15495, 0.350605, -0.143405, 0.00655819, 272.77, 5.10227, -111.569, 244.493, 5.13124, -112.892 
3100, 0.155, 0.350578, -0.143321, 0.0065957, 272.75, 5.13146, -111.504, 244.5, 5.16029, -112.833 
3101, 0.15505, 0.350582, -0.143244, 0.00663185, 272.753, 5.15958, -111.444, 244.509, 5.18955, -112.78 
3102, 0.1551, 0.350601, -0.143174, 0.00666947, 272.768, 5.18885, -111.389, 244.518, 5.21901, -112.732 
3103, 0.15515, 0.350621, -0.143112, 0.00670876, 272.783, 5.21941, -111.341, 244.523, 5.24631, -112.688 
3104, 0.1552, 0.350627, -0.143054, 0.00674562, 272.788, 5.24809, -111.296, 244.525, 5.26934, -112.648 
3105, 0.15525, 0.350613, -0.143003, 0.00677627, 272.776, 5.27194, -111.256, 244.528, 5.28773, -112.61 
3106, 0.1553, 0.350613, -0.142953, 0.00679995, 272.777, 5.29036, -111.217, 244.531, 5.30243, -112.574 
3107, 0.15535, 0.35062, -0.142907, 0.00681808, 272.783, 5.30446, -111.181, 244.533, 5.31416, -112.539 
3108, 0.1554, 0.35063, -0.14286, 0.00683187, 272.79, 5.3152, -111.145, 244.537, 5.32347, -112.507 
3109, 0.15545, 0.350639, -0.142817, 0.00684271, 272.797, 5.32363, -111.112, 244.542, 5.33171, -112.479 
3110, 0.1555, 0.350644, -0.14278, 0.00685312, 272.801, 5.33173, -111.083, 244.546, 5.33963, -112.454 
3111, 0.15555, 0.350653, -0.142747, 0.00686429, 272.808, 5.34042, -111.057, 244.539, 5.34439, -112.425 
3112, 0.1556, 0.350613, -0.142707, 0.00687225, 272.776, 5.34661, -111.026, 244.53, 5.34481, -112.4 
3113, 0.15565, 0.350557, -0.142672, 0.00687412, 272.733, 5.34806, -110.999, 244.52, 5.3406, -112.381 
3114, 0.1557, 0.35053, -0.142648, 0.00686879, 272.712, 5.34392, -110.98, 244.512, 5.33238, -112.365 
3115, 0.15575, 0.350516, -0.142627, 0.00685734, 272.702, 5.33501, -110.963, 244.504, 5.32153, -112.349 
3116, 0.1558, 0.350512, -0.142605, 0.00684218, 272.698, 5.32321, -110.946, 244.498, 5.30908, -112.333 
3117, 0.15585, 0.350503, -0.142583, 0.00682508, 272.691, 5.30991, -110.929, 244.495, 5.29626, -112.321 
3118, 0.1559, 0.350506, -0.142567, 0.00680853, 272.693, 5.29704, -110.917, 244.49, 5.28253, -112.313 
3119, 0.15595, 0.3505, -0.142556, 0.00679176, 272.689, 5.28398, -110.908, 244.483, 5.26578, -112.306 
3120, 0.156, 0.350486, -0.142544, 0.00677133, 272.678, 5.26809, -110.899, 244.475, 5.24557, -112.306 
3121, 0.15605, 0.35048, -0.142545, 0.0067462, 272.673, 5.24854, -110.9, 244.471, 5.22079, -112.31 
3122, 0.1561, 0.350485, -0.142551, 0.00671456, 272.677, 5.22392, -110.904, 244.469, 5.1927, -112.32 
3123, 0.15615, 0.350493, -0.142563, 0.00667786, 272.683, 5.19538, -110.914, 244.468, 5.16228, -112.332 
